Sampling fequency [Hz]:	100	x-velocity [mm/s]: 	100	Track length [mm]:	10	Cycles:	9000
Fx	Fy	Fz	Tx	Ty	Tz	x-Position
-4.144	-0.061	-15.734	0.096	-0.131	-0.038	6631.000
-5.750	-0.889	-12.003	0.081	-0.136	-0.015	6279.000
-7.721	-0.791	-13.920	0.090	-0.208	-0.013	6279.000
-6.309	-0.259	-5.225	0.117	-0.224	0.004	5264.000
-3.284	0.234	-20.731	0.114	-0.267	0.053	4958.000
-1.210	0.671	-17.462	0.076	-0.095	-0.041	4383.000
-3.218	-0.794	-14.460	0.053	-0.074	-0.060	4030.000
-3.443	-1.599	-12.531	0.067	-0.117	0.009	3483.000
4.955	-1.380	-17.404	0.095	-0.109	-0.027	3324.000
0.766	0.420	-19.402	0.073	-0.222	-0.002	2612.000
-6.609	1.427	-27.062	0.100	-0.420	-0.016	2191.000
-6.269	0.313	-16.177	0.147	-0.404	0.011	2100.000
-6.183	-0.576	-19.281	0.140	-0.461	-0.005	1499.000
-7.610	-1.600	-19.499	0.116	-0.417	-0.089	1350.000
-6.427	0.338	-14.541	0.111	-0.296	-0.002	1073.000
-6.992	1.041	-20.121	0.096	-0.333	-0.025	1073.000
-5.773	-0.826	-17.420	0.096	-0.374	-0.018	532.000
-4.175	-0.464	-18.544	0.121	-0.398	0.008	358.000
-7.882	-1.503	-20.715	0.108	-0.449	-0.048	256.000
-11.691	-2.416	-15.339	0.101	-0.261	0.012	162.000
-8.707	-1.389	-22.307	0.095	-0.393	-0.048	162.000
-6.768	1.492	-16.828	0.110	-0.426	-0.022	162.000
-4.823	-0.237	-18.952	0.106	-0.333	-0.022	162.000
-5.965	-0.134	-19.287	0.095	-0.356	-0.030	162.000
-4.920	0.526	-18.340	0.090	-0.357	-0.015	0.000
-4.997	0.035	-19.583	0.098	-0.350	-0.026	5.000
-0.297	-0.261	-20.640	0.112	-0.226	-0.004	5.000
-1.160	-1.005	-17.847	0.134	-0.324	0.014	127.000
7.973	3.758	-19.100	0.143	-0.329	0.062	194.000
6.212	-0.248	-20.139	0.137	-0.088	-0.002	350.000
7.935	-0.827	-22.193	0.119	-0.073	0.063	350.000
8.645	0.466	-20.780	0.120	-0.053	0.024	727.000
9.371	-0.253	-23.361	0.110	-0.078	0.057	1017.000
10.523	-0.015	-23.656	0.121	-0.049	0.051	1175.000
11.556	-0.007	-24.622	0.120	-0.037	0.055	1574.000
14.758	0.264	-26.350	0.128	0.030	0.067	1842.000
14.752	-0.082	-25.864	0.122	0.050	0.059	2165.000
15.408	-0.286	-27.144	0.123	0.031	0.070	2165.000
14.636	0.343	-28.018	0.137	0.042	0.071	2165.000
16.610	-0.312	-28.516	0.136	0.085	0.055	3491.000
15.086	-0.469	-27.758	0.134	0.076	0.037	3993.000
13.002	-0.001	-27.437	0.129	0.108	0.066	4100.000
15.518	-0.080	-28.346	0.128	0.149	0.051	4100.000
15.301	0.389	-29.198	0.152	0.159	0.056	5361.000
13.593	-0.465	-26.411	0.122	0.130	0.053	5760.000
10.691	0.706	-26.289	0.125	0.089	0.055	5760.000
10.983	0.618	-27.905	0.131	0.100	0.064	6434.000
9.154	-0.005	-24.067	0.120	0.079	0.057	6609.000
10.783	0.028	-24.395	0.119	0.119	0.059	7038.000
11.602	-0.257	-25.103	0.115	0.153	0.060	7260.000
11.841	-0.121	-24.374	0.111	0.159	0.049	7260.000
12.584	-0.126	-22.782	0.115	0.191	0.064	7620.000
9.052	0.848	-21.823	0.087	0.148	0.035	7756.000
4.942	-2.354	-22.099	0.085	0.197	0.030	7756.000
12.098	0.739	-19.410	0.115	0.191	0.048	7756.000
11.158	-0.973	-23.518	0.087	0.200	0.034	7958.000
10.770	0.869	-19.996	0.089	0.171	0.030	7998.000
5.962	-0.223	-18.263	0.086	0.098	0.035	7998.000
1.953	0.163	-17.676	0.078	0.013	-0.006	7938.000
4.413	1.347	-17.940	0.082	-0.105	-0.011	7938.000
-6.901	0.982	-22.347	0.037	-0.078	-0.030	7938.000
-4.691	0.987	-18.077	0.068	-0.222	-0.050	7938.000
-2.889	0.233	-13.392	0.081	-0.136	0.019	7938.000
-5.882	-0.325	-15.407	0.090	-0.216	-0.048	7114.000
-2.740	-0.358	-18.718	0.083	-0.172	-0.011	6916.000
-4.288	-0.003	-12.796	0.081	-0.134	-0.009	6602.000
-3.489	0.025	-15.754	0.089	-0.153	-0.047	6420.000
-1.406	-0.436	-16.594	0.080	-0.160	-0.022	6420.000
-7.524	-0.132	-13.413	0.074	-0.196	0.040	5556.000
-5.085	-0.211	-19.771	0.096	-0.225	-0.035	5267.000
0.543	0.610	-10.995	0.078	-0.062	0.015	4673.000
-0.957	-0.323	-19.970	0.086	-0.237	-0.061	4182.000
3.649	-1.634	-11.987	0.080	-0.171	0.037	3910.000
0.399	0.616	-11.746	0.073	-0.143	0.036	3362.000
-6.140	0.117	-10.545	0.081	-0.254	-0.063	3142.000
-3.777	1.528	-11.666	0.121	-0.340	0.018	3142.000
-4.412	-1.668	-15.207	0.099	-0.309	-0.045	3142.000
-1.561	-0.297	-22.256	0.063	-0.237	-0.057	1660.000
0.171	0.206	-23.434	0.042	-0.131	0.028	1587.000
-2.854	0.134	-16.146	0.042	-0.181	-0.042	1241.000
-4.638	0.280	-13.045	0.057	-0.171	0.021	1241.000
-5.802	0.256	-13.175	0.075	-0.238	0.006	1241.000
-4.852	-0.561	-14.636	0.083	-0.248	-0.022	429.000
-1.632	-0.797	-14.038	0.076	-0.241	0.007	429.000
-5.480	0.973	-12.475	0.066	-0.246	-0.010	187.000
-7.989	-3.497	-18.948	0.075	-0.189	-0.044	78.000
-3.247	1.854	-14.701	0.096	-0.356	-0.025	78.000
-2.654	-0.068	-15.476	0.077	-0.269	-0.028	78.000
-4.821	-0.132	-15.759	0.073	-0.281	-0.006	0.000
-2.322	0.317	-17.088	0.094	-0.288	-0.026	0.000
-2.421	-0.272	-18.007	0.118	-0.326	-0.002	37.000
0.734	-0.101	-19.779	0.113	-0.165	-0.001	133.000
-2.263	-2.665	-21.653	0.111	-0.045	0.023	133.000
10.876	-0.033	-15.029	0.113	-0.081	0.001	133.000
8.320	-0.360	-20.686	0.097	-0.063	0.069	510.000
10.230	0.621	-21.349	0.112	-0.078	0.045	700.000
10.541	-0.024	-21.622	0.118	-0.008	0.037	700.000
11.543	-0.143	-22.511	0.101	-0.017	0.048	700.000
12.189	0.282	-21.729	0.107	0.015	0.031	1508.000
11.990	-0.244	-23.914	0.111	0.017	0.071	1678.000
14.190	0.096	-24.159	0.118	0.043	0.029	2151.000
14.058	0.157	-24.679	0.115	0.051	0.073	2487.000
14.106	0.379	-25.343	0.119	0.056	0.044	2751.000
11.998	-0.520	-25.470	0.108	0.005	0.060	3187.000
11.069	0.901	-26.434	0.122	0.040	0.070	3881.000
13.517	0.774	-27.521	0.125	0.042	0.037	3881.000
11.050	0.395	-27.512	0.137	0.016	0.059	3881.000
10.814	0.102	-27.837	0.128	0.052	0.060	5206.000
11.243	0.587	-27.012	0.122	0.071	0.051	5666.000
13.951	0.396	-27.091	0.128	0.138	0.059	5754.000
14.350	-0.161	-25.658	0.123	0.202	0.043	6390.000
15.599	-0.254	-25.867	0.118	0.219	0.067	6645.000
15.349	-0.178	-24.880	0.107	0.226	0.055	6931.000
14.273	0.104	-22.262	0.097	0.208	0.051	7104.000
12.734	-0.088	-21.704	0.094	0.191	0.036	7104.000
11.433	-0.042	-23.076	0.105	0.153	0.069	7578.000
8.221	-0.371	-20.621	0.110	0.124	0.023	7693.000
10.887	0.162	-20.697	0.099	0.034	0.047	7857.000
4.779	-0.313	-20.720	0.079	0.117	0.055	7906.000
7.832	1.345	-17.561	0.105	0.125	0.019	7906.000
7.800	-0.064	-21.792	0.103	0.085	0.050	8000.000
5.507	0.381	-17.976	0.098	0.078	0.037	7997.000
-0.863	-0.180	-17.869	0.078	0.001	0.005	7997.000
1.905	1.071	-18.256	0.074	-0.064	-0.012	7997.000
-9.195	-0.442	-19.671	0.060	0.071	-0.036	7750.000
0.798	-0.722	-16.757	0.074	-0.065	-0.035	7720.000
-6.410	-0.199	-14.201	0.059	-0.163	0.016	7461.000
-5.447	-0.258	-12.501	0.077	-0.160	-0.059	7222.000
-4.776	-0.397	-14.856	0.095	-0.115	-0.008	7222.000
-2.742	0.430	-15.879	0.082	-0.181	-0.022	7222.000
-3.868	0.499	-15.164	0.074	-0.141	-0.015	6403.000
-3.748	0.504	-15.915	0.076	-0.189	0.005	6215.000
-1.577	-1.054	-13.623	0.058	-0.136	-0.047	6215.000
-3.362	0.238	-11.213	0.086	-0.103	0.010	5326.000
-5.045	0.287	-9.365	0.064	-0.110	-0.016	4858.000
-4.425	-0.844	-11.422	0.070	-0.176	-0.005	4530.000
-7.621	-0.566	-15.692	0.077	-0.338	-0.036	4530.000
-1.184	-0.352	-9.225	0.062	-0.097	0.032	4530.000
-5.819	-0.353	-11.251	0.057	-0.222	-0.016	3120.000
-7.119	0.252	-5.699	0.101	-0.270	-0.044	2723.000
-7.007	0.644	-9.508	0.113	-0.289	-0.049	2723.000
-8.129	-0.999	-14.973	0.096	-0.322	-0.026	1832.000
-2.613	0.463	-17.675	0.081	-0.261	-0.010	1535.000
2.289	-0.025	-17.963	0.068	-0.238	-0.071	1435.000
1.180	-1.215	-16.974	0.058	-0.201	-0.056	1087.000
-1.579	0.069	-21.502	0.076	-0.300	-0.029	735.000
-7.492	0.169	-16.720	0.096	-0.377	-0.062	600.000
-6.153	0.954	-13.631	0.121	-0.296	-0.048	372.000
-6.957	-0.773	-21.898	0.112	-0.403	-0.034	228.000
-1.969	-0.464	-21.464	0.100	-0.351	-0.043	201.000
-5.628	2.473	-15.523	0.096	-0.397	-0.011	46.000
-6.403	-1.562	-20.320	0.103	-0.380	-0.022	13.000
-5.710	-0.320	-21.161	0.109	-0.376	-0.029	0.000
-5.994	0.539	-21.005	0.101	-0.419	-0.022	0.000
-6.145	-0.107	-20.502	0.109	-0.393	-0.031	0.000
-2.839	0.240	-20.861	0.117	-0.358	-0.015	18.000
-3.528	-1.102	-21.994	0.123	-0.261	-0.012	65.000
-1.476	-0.990	-20.278	0.125	-0.158	0.012	65.000
13.131	0.789	-18.626	0.160	-0.210	0.028	172.000
6.999	-2.008	-22.666	0.111	-0.078	0.057	172.000
10.452	0.052	-21.767	0.120	-0.045	0.053	172.000
8.875	-0.368	-22.867	0.116	-0.022	0.025	172.000
13.402	-0.347	-23.548	0.115	-0.022	0.070	996.000
11.542	-0.076	-22.186	0.111	-0.000	0.037	1330.000
13.444	-0.030	-24.469	0.113	-0.022	0.072	1407.000
12.893	0.265	-24.839	0.124	0.019	0.053	1407.000
13.394	0.331	-24.746	0.123	0.050	0.052	1407.000
13.597	0.288	-25.185	0.121	0.046	0.080	2602.000
13.673	0.751	-25.905	0.116	0.036	0.049	2965.000
10.245	0.519	-26.446	0.115	-0.017	0.072	3401.000
11.142	0.767	-24.793	0.109	0.015	0.040	3694.000
11.260	0.345	-26.843	0.129	0.042	0.052	3694.000
9.932	0.821	-28.000	0.135	-0.005	0.060	4896.000
10.767	0.378	-27.284	0.119	0.063	0.051	5364.000
12.116	0.287	-28.430	0.125	0.100	0.071	5751.000
16.091	0.056	-27.633	0.127	0.187	0.039	6055.000
15.842	0.129	-25.800	0.118	0.223	0.057	6367.000
17.118	-0.326	-28.044	0.119	0.238	0.044	6367.000
17.148	-0.002	-28.539	0.131	0.268	0.058	6983.000
15.930	-0.099	-25.928	0.116	0.244	0.057	7338.000
15.804	0.793	-24.957	0.107	0.172	0.081	7528.000
11.079	0.276	-22.746	0.110	0.142	0.050	7668.000
6.783	-0.590	-22.116	0.111	0.150	0.040	7790.000
8.513	-0.611	-22.922	0.094	0.064	0.078	7849.000
9.249	0.238	-17.398	0.102	0.197	0.022	7964.000
7.334	-0.551	-20.890	0.092	0.058	0.063	7998.000
7.183	-0.368	-16.382	0.106	0.105	0.032	7998.000
2.740	-0.081	-18.071	0.085	-0.051	0.025	7998.000
0.045	0.237	-17.486	0.058	-0.092	0.012	7998.000
-6.045	0.057	-19.355	0.071	-0.090	-0.015	7785.000
-5.968	4.686	-14.844	0.034	-0.291	-0.055	7670.000
-2.538	-1.106	-18.160	0.066	-0.103	0.003	7524.000
-2.643	-0.310	-18.508	0.069	-0.156	-0.056	7331.000
-4.544	0.309	-16.179	0.087	-0.188	0.016	7331.000
-5.445	0.402	-17.553	0.094	-0.206	-0.042	6896.000
-3.083	0.125	-17.915	0.087	-0.176	-0.029	6580.000
-1.658	0.162	-14.278	0.081	-0.117	-0.018	6580.000
-0.588	-0.866	-15.959	0.072	-0.107	-0.028	6580.000
-5.796	0.275	-11.932	0.073	-0.158	0.037	5568.000
-4.424	-0.244	-15.796	0.071	-0.077	-0.018	5279.000
-6.528	0.055	-8.095	0.084	-0.128	-0.004	4971.000
-2.591	-2.087	-13.344	0.044	-0.189	-0.030	4971.000
-5.031	-1.867	-17.389	0.060	-0.247	-0.078	3963.000
-0.487	-0.114	-13.113	0.058	-0.182	0.020	3311.000
-5.287	-0.305	-18.900	0.061	-0.270	-0.025	3164.000
-2.123	-0.283	-18.085	0.060	-0.237	-0.018	3164.000
-4.671	0.894	-17.304	0.061	-0.244	-0.047	2025.000
-5.463	1.492	-18.295	0.066	-0.213	-0.035	1877.000
-0.927	1.611	-15.957	0.056	-0.171	-0.115	1567.000
1.540	0.884	-14.605	0.074	-0.130	-0.042	1242.000
-2.033	0.738	-16.789	0.060	-0.198	-0.033	1242.000
-1.336	0.865	-17.461	0.051	-0.253	-0.042	631.000
-5.003	-0.107	-15.368	0.076	-0.327	-0.021	441.000
-6.086	-0.928	-11.869	0.099	-0.272	-0.044	441.000
-2.900	0.166	-14.563	0.091	-0.289	-0.004	441.000
-3.902	-0.197	-11.993	0.068	-0.301	0.014	76.000
-6.954	-2.065	-18.649	0.075	-0.310	-0.026	42.000
-1.735	0.541	-15.766	0.086	-0.259	-0.013	17.000
-3.208	0.448	-15.417	0.073	-0.269	-0.014	17.000
-3.267	0.208	-16.978	0.073	-0.271	-0.012	0.000
-0.465	0.332	-18.038	0.094	-0.269	-0.009	3.000
-0.874	-0.351	-16.107	0.111	-0.228	0.004	80.000
2.563	-0.620	-19.781	0.121	-0.142	0.025	170.000
6.879	-4.177	-16.467	0.122	0.004	0.014	224.000
8.322	1.149	-19.073	0.109	-0.063	0.045	224.000
10.209	0.358	-19.479	0.108	-0.051	0.046	224.000
9.404	-0.319	-22.491	0.108	-0.089	0.049	844.000
11.323	0.603	-21.577	0.118	-0.001	0.037	1072.000
10.986	-0.047	-23.890	0.107	-0.006	0.036	1133.000
13.809	0.672	-23.681	0.120	0.008	0.061	1133.000
13.915	-0.079	-24.999	0.116	0.041	0.057	2004.000
15.063	0.016	-26.015	0.124	0.056	0.062	2224.000
15.492	0.407	-25.917	0.119	0.086	0.062	2224.000
15.111	0.439	-26.008	0.115	0.073	0.060	2990.000
11.331	0.965	-24.533	0.113	0.024	0.043	3414.000
11.786	0.129	-23.059	0.112	0.077	0.049	3414.000
11.121	0.043	-24.686	0.122	0.032	0.046	4635.000
8.109	0.214	-23.265	0.114	0.009	0.050	5028.000
8.159	0.721	-21.958	0.115	0.054	0.033	5378.000
9.823	0.089	-24.079	0.121	0.069	0.047	5824.000
11.548	-0.315	-23.728	0.107	0.141	0.050	5921.000
13.143	0.709	-23.704	0.108	0.175	0.047	5921.000
16.302	0.236	-25.023	0.110	0.210	0.055	6780.000
13.904	0.513	-23.874	0.111	0.227	0.049	6957.000
14.063	0.211	-24.442	0.107	0.213	0.047	6957.000
13.202	0.475	-22.087	0.108	0.201	0.065	7392.000
10.488	0.198	-21.300	0.106	0.098	0.051	7639.000
8.053	1.571	-19.014	0.110	0.072	0.051	7801.000
13.631	2.191	-18.119	0.095	-0.003	0.051	7877.000
4.399	-1.457	-19.854	0.081	0.146	0.069	7956.000
6.866	0.514	-17.598	0.099	0.089	0.020	7997.000
6.836	-0.250	-17.849	0.094	0.092	0.036	8000.000
5.668	0.166	-20.285	0.090	0.010	0.043	8000.000
-0.725	0.626	-17.769	0.084	-0.076	-0.002	7962.000
-2.166	0.505	-18.358	0.059	-0.133	0.016	7836.000
-2.992	1.024	-14.866	0.048	-0.199	-0.006	7714.000
-4.964	-1.878	-16.889	0.080	-0.056	-0.012	7611.000
-5.907	2.039	-16.866	0.093	-0.194	-0.066	7611.000
-1.739	0.345	-16.580	0.077	-0.157	0.037	7611.000
-8.795	-0.669	-19.661	0.088	-0.183	-0.041	6993.000
-2.211	-0.368	-15.798	0.095	-0.204	-0.001	6768.000
-6.468	-0.004	-15.106	0.087	-0.187	-0.017	6394.000
-2.964	0.316	-15.237	0.082	-0.158	-0.065	6048.000
-4.604	0.582	-12.068	0.081	-0.089	-0.000	5833.000
-6.688	-0.124	-19.460	0.066	-0.137	-0.043	5338.000
-7.792	-0.719	-13.792	0.066	-0.156	-0.015	5254.000
-4.380	-0.644	-11.088	0.068	-0.178	-0.055	4384.000
-7.112	0.001	-9.396	0.062	-0.204	0.004	3923.000
-8.513	-0.524	-7.876	0.100	-0.261	0.018	3619.000
-5.415	-1.520	-6.116	0.089	-0.163	-0.061	2908.000
-4.374	1.216	-4.628	0.092	-0.168	0.035	2908.000
-5.117	1.030	-9.997	0.078	-0.173	-0.063	2178.000
-6.822	0.113	-18.520	0.082	-0.333	-0.075	1855.000
-2.853	0.834	-23.346	0.103	-0.336	0.064	1589.000
-3.644	-1.357	-18.237	0.095	-0.340	-0.051	1279.000
-0.386	-1.738	-20.333	0.076	-0.272	-0.049	1279.000
-4.311	0.777	-22.280	0.076	-0.336	0.040	1279.000
-5.560	-0.371	-13.053	0.078	-0.217	-0.064	531.000
-9.235	1.018	-19.034	0.108	-0.384	-0.035	355.000
-4.409	-1.286	-17.678	0.107	-0.362	-0.017	198.000
-11.170	-4.684	-20.910	0.092	-0.284	-0.039	198.000
-8.144	-0.800	-20.780	0.104	-0.383	-0.028	37.000
-7.522	1.670	-19.714	0.121	-0.473	-0.033	19.000
-5.586	-0.156	-22.444	0.116	-0.377	-0.039	19.000
-6.224	0.318	-21.837	0.106	-0.400	-0.022	19.000
-5.578	0.621	-21.255	0.099	-0.408	-0.038	0.000
-3.068	0.443	-22.536	0.110	-0.369	-0.019	0.000
-1.294	-0.828	-21.737	0.119	-0.281	-0.002	0.000
0.791	-0.623	-23.473	0.145	-0.181	0.014	0.000
7.618	-1.322	-21.903	0.164	-0.144	0.004	219.000
8.594	-0.764	-23.017	0.120	-0.115	0.048	366.000
10.011	-0.068	-19.241	0.115	-0.035	0.053	563.000
8.995	-0.274	-23.240	0.110	-0.067	0.041	563.000
11.230	0.138	-19.522	0.106	0.004	0.036	963.000
10.412	0.397	-21.086	0.091	-0.000	0.035	963.000
12.816	0.201	-21.425	0.100	0.001	0.050	1694.000
11.782	0.173	-20.656	0.097	0.041	0.068	1966.000
12.362	0.296	-20.647	0.093	0.053	0.042	2347.000
12.403	0.232	-21.041	0.089	0.056	0.063	2559.000
12.241	0.502	-20.705	0.093	0.048	0.039	3164.000
9.509	0.566	-20.619	0.096	-0.003	0.058	3667.000
11.582	0.801	-22.317	0.108	0.053	0.026	4214.000
11.321	0.348	-24.069	0.112	0.049	0.076	4655.000
8.574	0.326	-24.488	0.116	0.023	0.056	5027.000
8.959	0.927	-23.870	0.120	0.044	0.038	5452.000
10.803	0.059	-25.027	0.117	0.061	0.064	5452.000
13.013	-0.054	-26.582	0.121	0.145	0.047	5452.000
14.936	0.465	-27.164	0.126	0.196	0.058	6521.000
16.553	-0.083	-27.854	0.126	0.214	0.055	6595.000
16.778	0.271	-27.620	0.128	0.246	0.069	7091.000
14.999	0.172	-25.461	0.107	0.246	0.062	7316.000
15.490	0.432	-23.569	0.104	0.217	0.060	7481.000
11.798	0.618	-21.140	0.099	0.147	0.049	7671.000
9.039	1.687	-22.147	0.110	0.133	0.066	7746.000
15.964	1.984	-20.366	0.104	0.005	0.067	7884.000
6.071	-1.451	-19.346	0.094	0.188	0.053	7962.000
7.776	0.585	-19.411	0.101	0.082	0.039	7962.000
7.714	-0.204	-18.710	0.106	0.109	0.031	8000.000
7.833	0.002	-19.674	0.092	0.101	0.048	8000.000
7.653	-0.257	-18.152	0.097	0.121	0.026	7997.000
3.529	-0.208	-17.037	0.090	-0.027	0.036	7982.000
-1.413	0.562	-16.722	0.066	-0.104	0.001	7927.000
-1.685	0.658	-18.611	0.060	-0.144	-0.015	7927.000
-8.728	3.807	-17.092	0.031	-0.266	-0.057	7638.000
-4.952	-0.547	-18.725	0.070	-0.142	0.000	7594.000
-3.198	0.129	-17.035	0.068	-0.120	-0.052	7437.000
-4.403	1.368	-16.712	0.080	-0.194	0.024	7183.000
-5.928	-0.718	-18.349	0.087	-0.146	-0.041	6818.000
-2.610	0.392	-15.037	0.086	-0.178	-0.025	6598.000
-4.722	-0.474	-14.198	0.082	-0.152	-0.015	6237.000
-4.725	0.413	-13.787	0.090	-0.143	-0.022	6089.000
-3.710	0.441	-16.153	0.071	-0.146	-0.042	5604.000
-3.461	1.103	-18.237	0.077	-0.168	0.037	5604.000
-2.011	0.057	-13.512	0.071	-0.093	-0.058	5604.000
0.471	1.468	-17.621	0.068	-0.134	0.023	4168.000
-4.820	-1.777	-18.649	0.063	-0.293	-0.030	4168.000
0.262	-1.037	-12.012	0.076	-0.203	0.014	4168.000
-0.269	0.172	-19.037	0.082	-0.206	-0.027	2938.000
0.200	0.438	-12.572	0.078	-0.270	0.012	2465.000
-2.951	-1.373	-11.363	0.092	-0.294	-0.040	2003.000
-5.870	-1.367	-18.449	0.076	-0.286	-0.068	1895.000
-5.342	1.772	-16.686	0.079	-0.242	0.037	1331.000
-2.935	0.512	-12.165	0.072	-0.203	-0.074	1105.000
-2.367	0.623	-12.834	0.074	-0.196	-0.068	1105.000
-2.334	1.514	-15.456	0.067	-0.247	0.011	1105.000
-3.776	-1.061	-16.002	0.069	-0.265	-0.084	438.000
-5.305	-0.738	-12.374	0.085	-0.280	-0.019	282.000
-2.868	0.694	-12.588	0.102	-0.299	-0.007	170.000
-7.967	-2.298	-18.960	0.081	-0.368	-0.018	123.000
-5.995	-0.913	-18.367	0.090	-0.306	-0.015	22.000
-3.215	0.671	-18.061	0.096	-0.352	-0.022	7.000
-4.599	0.001	-18.888	0.094	-0.335	-0.023	0.000
-1.253	0.313	-19.432	0.088	-0.284	-0.009	0.000
-2.084	-1.147	-18.848	0.100	-0.208	-0.002	50.000
-1.499	-1.506	-21.208	0.132	-0.149	0.011	141.000
13.035	1.848	-17.767	0.153	-0.152	0.021	188.000
8.357	-2.110	-22.491	0.098	-0.094	0.069	349.000
10.565	0.474	-20.959	0.120	-0.037	0.046	349.000
9.060	0.044	-21.915	0.117	-0.019	0.020	710.000
13.500	-0.658	-23.107	0.108	-0.018	0.060	960.000
12.121	-0.343	-23.506	0.110	0.018	0.025	1259.000
13.895	-0.103	-24.466	0.111	-0.001	0.077	1259.000
13.529	-0.111	-24.777	0.117	0.031	0.045	1949.000
14.433	0.335	-25.094	0.122	0.069	0.066	2259.000
14.300	0.503	-25.781	0.119	0.049	0.056	2749.000
14.876	0.238	-25.740	0.115	0.054	0.059	3012.000
10.384	0.749	-26.736	0.117	-0.022	0.071	3607.000
10.169	0.883	-24.643	0.109	0.011	0.022	4154.000
10.731	0.808	-25.126	0.125	0.069	0.062	4489.000
8.231	0.417	-23.849	0.118	-0.011	0.067	4846.000
9.496	0.689	-24.881	0.122	0.037	0.031	5108.000
9.818	0.196	-27.055	0.129	0.062	0.078	5860.000
12.748	0.650	-25.506	0.130	0.126	0.029	6152.000
12.713	0.666	-24.243	0.116	0.165	0.061	6372.000
14.495	0.007	-24.139	0.101	0.216	0.051	6372.000
15.594	0.393	-24.754	0.098	0.249	0.040	7075.000
15.826	-0.068	-24.050	0.100	0.263	0.075	7252.000
15.749	0.519	-23.028	0.089	0.209	0.065	7441.000
12.278	0.549	-21.184	0.094	0.179	0.040	7546.000
8.694	-0.601	-21.230	0.099	0.169	0.068	7790.000
8.926	-0.668	-21.552	0.077	0.030	0.081	7871.000
9.088	-0.104	-15.014	0.093	0.200	0.021	7954.000
7.863	-0.264	-20.940	0.088	0.064	0.072	7993.000
8.417	0.057	-17.336	0.106	0.104	0.032	7999.000
8.312	-0.215	-19.853	0.090	0.112	0.041	7999.000
8.762	-0.027	-18.927	0.090	0.133	0.039	8000.000
7.263	0.207	-18.482	0.085	0.110	0.026	7991.000
1.115	0.051	-17.934	0.084	0.016	-0.004	7963.000
0.388	1.698	-15.932	0.076	-0.153	-0.012	7963.000
-7.536	-0.462	-16.568	0.026	-0.128	-0.016	7734.000
-9.246	4.040	-15.802	0.104	-0.263	-0.039	7627.000
-7.639	0.921	-14.954	0.122	-0.244	-0.033	7441.000
-4.568	-0.789	-14.702	0.097	-0.164	-0.014	7441.000
-4.548	0.739	-16.244	0.085	-0.177	-0.033	6938.000
-3.881	-0.423	-16.592	0.086	-0.150	-0.049	6635.000
-6.799	-0.431	-15.516	0.081	-0.197	-0.009	6635.000
-4.198	0.451	-20.117	0.086	-0.134	-0.011	6043.000
-5.440	0.495	-25.211	0.097	-0.239	-0.063	5707.000
0.842	1.749	-14.417	0.075	-0.114	-0.025	5336.000
-4.553	-1.783	-25.622	0.051	-0.232	-0.046	4880.000
-4.718	1.216	-27.331	0.077	-0.143	0.031	4239.000
-2.817	1.454	-27.360	0.069	-0.057	0.035	3882.000
-2.824	1.525	-22.275	0.038	-0.132	-0.103	3572.000
-0.953	1.433	-21.154	0.069	-0.159	-0.005	3018.000
-2.348	0.919	-16.106	0.041	-0.178	-0.014	3018.000
-0.133	-0.407	-15.007	0.051	-0.071	-0.033	3018.000
-3.895	0.846	-11.699	0.050	-0.234	0.045	1828.000
-5.656	-0.373	-8.175	0.076	-0.244	-0.035	1623.000
-6.167	-0.252	-8.119	0.087	-0.232	0.030	1219.000
-4.152	-0.965	-7.991	0.079	-0.225	-0.066	954.000
-3.476	0.128	-7.660	0.094	-0.240	0.019	765.000
-0.032	-0.889	-11.615	0.078	-0.185	-0.003	472.000
-4.081	0.360	-11.900	0.064	-0.272	-0.049	317.000
-2.335	0.432	-12.128	0.080	-0.267	0.041	203.000
-10.283	-4.738	-21.432	0.081	-0.250	-0.045	168.000
-4.271	0.925	-11.973	0.093	-0.280	-0.003	168.000
-4.708	-0.203	-14.007	0.078	-0.345	0.001	2.000
-5.678	-0.561	-15.344	0.097	-0.306	-0.017	0.000
-0.414	-0.190	-16.672	0.105	-0.249	-0.010	2.000
-3.162	-0.356	-18.858	0.107	-0.244	0.007	2.000
2.103	-1.235	-19.482	0.115	-0.208	0.000	163.000
8.389	0.837	-22.446	0.147	-0.151	0.068	297.000
8.691	0.921	-20.093	0.118	-0.078	0.032	297.000
9.591	-0.757	-23.815	0.107	-0.054	0.056	297.000
11.691	0.531	-23.650	0.131	-0.051	0.030	816.000
12.310	0.164	-25.950	0.126	-0.018	0.049	922.000
13.877	0.041	-25.664	0.126	-0.015	0.054	1185.000
13.758	-0.194	-26.228	0.125	0.001	0.072	1185.000
13.612	-0.208	-25.416	0.122	0.019	0.050	1943.000
14.539	0.275	-26.840	0.133	0.052	0.066	2287.000
13.815	0.379	-25.410	0.120	0.022	0.067	2406.000
12.201	0.618	-23.656	0.110	0.048	0.044	2406.000
8.518	0.648	-23.304	0.109	-0.023	0.059	3624.000
8.000	1.087	-19.703	0.106	-0.006	0.061	4180.000
9.443	0.123	-19.308	0.100	0.055	0.048	4664.000
6.197	0.081	-17.789	0.093	-0.024	0.050	4949.000
6.102	-0.674	-19.395	0.110	-0.000	0.045	5438.000
5.253	0.238	-18.154	0.114	0.008	0.025	5819.000
