Sampling fequency [Hz]:	100	x-velocity [mm/s]: 	100	Track length [mm]:	10	Cycles:	9000
Fx	Fy	Fz	Tx	Ty	Tz	x-Position
-2.106	-0.031	-19.037	0.064	0.120	0.002	6318.000
-6.308	0.356	-20.181	0.070	0.121	-0.010	6318.000
-0.584	0.006	-16.514	0.063	0.106	-0.031	5024.000
-3.584	0.490	-19.170	0.068	0.118	0.008	4612.000
-2.817	-0.425	-18.032	0.060	0.096	-0.030	4227.000
2.913	-0.178	-13.775	0.055	0.121	0.026	3747.000
-2.023	-0.375	-16.759	0.067	0.026	-0.019	3168.000
-3.247	0.594	-18.113	0.053	0.076	-0.023	2988.000
-1.067	-0.246	-14.723	0.060	0.036	-0.013	2292.000
-0.190	-0.322	-13.798	0.057	0.067	0.002	2096.000
-2.036	-0.395	-15.699	0.055	0.048	-0.025	1608.000
-0.642	-0.667	-17.430	0.057	0.031	0.025	1525.000
0.045	-0.604	-13.832	0.054	0.007	-0.027	1028.000
-4.315	0.036	-19.377	0.066	-0.000	-0.003	777.000
-3.149	-0.091	-14.914	0.061	-0.042	-0.008	573.000
-6.176	0.064	-19.716	0.055	-0.068	-0.028	407.000
-5.920	-0.366	-18.358	0.060	-0.112	-0.008	370.000
-4.156	1.199	-14.052	0.061	-0.107	-0.020	370.000
-8.708	-0.069	-22.258	0.068	-0.060	-0.044	81.000
-4.278	-0.014	-18.447	0.067	-0.085	-0.006	22.000
-4.705	0.284	-21.888	0.067	-0.053	-0.027	0.000
-5.510	-0.010	-22.215	0.080	-0.048	-0.018	14.000
0.526	-0.619	-23.410	0.075	0.037	0.000	14.000
7.042	-1.087	-23.250	0.092	0.191	-0.005	150.000
8.268	-1.707	-20.720	0.074	0.346	0.021	261.000
14.092	-0.700	-21.964	0.087	0.300	0.022	379.000
11.470	-0.653	-23.284	0.068	0.340	0.025	587.000
13.387	-0.311	-20.556	0.065	0.309	0.046	802.000
10.100	-0.263	-21.878	0.070	0.343	0.020	802.000
13.480	-0.238	-20.813	0.066	0.353	0.047	802.000
13.116	-0.092	-20.598	0.065	0.364	0.042	1587.000
12.496	-0.274	-22.218	0.073	0.355	0.033	1799.000
10.744	0.174	-21.020	0.069	0.343	0.039	2108.000
12.176	-0.241	-20.654	0.059	0.369	0.049	2515.000
10.981	0.004	-21.351	0.062	0.371	0.013	3114.000
12.442	-0.087	-19.653	0.070	0.375	0.058	3641.000
12.576	-0.473	-19.596	0.063	0.377	0.013	3912.000
12.395	-0.543	-17.054	0.061	0.398	0.061	4257.000
9.396	-0.271	-19.042	0.062	0.399	-0.001	4767.000
12.682	-0.009	-18.515	0.061	0.383	0.081	5212.000
10.946	-0.347	-18.035	0.060	0.399	0.012	5790.000
12.521	-0.047	-17.296	0.069	0.395	0.045	6064.000
13.799	-0.506	-16.028	0.063	0.399	0.049	6530.000
13.762	-0.589	-15.078	0.066	0.409	0.019	6590.000
14.451	-0.660	-13.115	0.068	0.420	0.054	6891.000
14.239	-0.367	-15.569	0.074	0.402	0.025	6891.000
11.519	-0.439	-15.491	0.071	0.416	0.041	7489.000
12.522	-0.939	-16.061	0.067	0.407	0.019	7640.000
13.661	-0.880	-17.213	0.070	0.390	0.052	7759.000
7.259	-1.663	-13.023	0.065	0.462	0.006	7872.000
14.613	-0.677	-19.404	0.070	0.367	0.054	7935.000
9.728	-0.419	-17.871	0.078	0.407	0.016	7935.000
11.803	-0.530	-15.521	0.077	0.415	0.033	8000.000
8.934	-0.423	-19.585	0.082	0.396	0.020	7996.000
4.831	-0.074	-24.613	0.085	0.376	0.016	7967.000
-3.331	0.230	-28.852	0.089	0.367	-0.017	7892.000
-8.076	-0.140	-30.456	0.063	0.216	-0.016	7825.000
-7.199	0.536	-27.065	0.066	0.193	-0.026	7825.000
-7.367	0.460	-28.328	0.098	0.149	-0.021	7479.000
-7.932	-0.487	-27.778	0.109	0.142	-0.037	7245.000
-7.583	-0.154	-25.792	0.092	0.104	-0.038	7168.000
-10.603	-0.241	-26.762	0.096	0.116	-0.033	6756.000
-6.145	-0.085	-23.724	0.084	0.076	-0.027	6416.000
-3.688	-0.827	-18.807	0.073	0.114	-0.034	6196.000
-4.261	-0.066	-21.492	0.079	0.090	0.014	5852.000
-5.125	0.089	-22.344	0.066	0.091	-0.045	5296.000
-2.353	-0.728	-16.530	0.060	0.095	0.027	5012.000
-1.876	-0.428	-17.249	0.067	0.103	-0.062	5012.000
-3.678	0.074	-21.215	0.063	0.095	0.022	4036.000
-0.302	-0.330	-14.776	0.048	0.071	0.027	3607.000
-0.435	-0.521	-13.993	0.059	0.064	-0.040	3070.000
-2.424	0.285	-17.670	0.062	0.061	0.020	2676.000
-1.940	-0.185	-15.240	0.044	0.043	-0.030	2676.000
-2.807	0.035	-14.933	0.058	0.002	0.012	2032.000
0.030	-0.328	-11.682	0.049	0.027	-0.019	1591.000
-4.573	-0.420	-24.158	0.061	-0.051	-0.001	1304.000
-1.295	-0.100	-10.807	0.042	0.031	-0.018	942.000
-7.779	0.814	-26.037	0.090	-0.020	-0.036	853.000
-4.769	0.688	-11.283	0.045	-0.043	-0.001	525.000
-8.745	1.081	-25.376	0.087	-0.085	-0.042	412.000
-2.933	-0.333	-9.529	0.034	-0.079	-0.023	303.000
-2.549	0.970	-21.227	0.079	-0.207	0.000	172.000
-8.910	0.275	-18.739	0.063	-0.072	-0.042	60.000
-7.479	0.264	-19.882	0.072	-0.146	-0.025	17.000
-8.312	0.365	-23.102	0.067	-0.133	-0.019	17.000
-8.358	-0.047	-20.609	0.063	-0.127	-0.030	0.000
-5.983	0.199	-20.523	0.073	-0.100	-0.014	0.000
-3.864	-0.668	-21.028	0.081	-0.002	-0.018	0.000
-0.412	-0.011	-22.182	0.089	-0.002	0.019	86.000
4.946	-0.456	-20.266	0.066	0.227	0.007	154.000
13.418	0.911	-22.449	0.085	0.291	0.028	356.000
9.923	-0.230	-23.501	0.075	0.326	0.030	537.000
13.241	-0.286	-22.114	0.068	0.314	0.046	537.000
12.230	-0.359	-22.306	0.071	0.355	0.046	1001.000
13.428	0.062	-21.645	0.064	0.354	0.034	1265.000
13.227	0.004	-21.722	0.060	0.355	0.035	1556.000
15.048	0.025	-19.309	0.060	0.365	0.052	1891.000
14.725	-0.615	-19.613	0.070	0.365	0.027	1891.000
13.554	-0.052	-19.630	0.077	0.369	0.062	2596.000
14.248	-0.257	-18.901	0.068	0.374	0.026	3005.000
15.230	0.294	-18.361	0.068	0.371	0.052	3358.000
14.028	-0.420	-18.814	0.066	0.375	0.029	3937.000
11.150	-0.080	-19.513	0.070	0.383	0.055	4399.000
15.181	-0.649	-16.370	0.063	0.392	-0.008	4399.000
15.099	0.037	-15.247	0.069	0.396	0.107	5374.000
15.052	-0.162	-16.421	0.069	0.391	0.001	5473.000
14.802	-0.249	-15.372	0.067	0.399	0.049	5473.000
13.311	-0.255	-16.831	0.071	0.395	0.048	6358.000
14.864	-0.595	-15.281	0.062	0.401	0.038	6358.000
13.418	-0.227	-15.048	0.068	0.410	0.035	7006.000
14.696	-0.043	-15.370	0.067	0.400	0.050	7184.000
14.308	-0.599	-14.697	0.068	0.409	0.035	7269.000
14.268	-0.416	-14.064	0.070	0.414	0.039	7269.000
12.728	-0.451	-14.280	0.076	0.420	0.037	7717.000
12.782	-1.334	-14.111	0.072	0.421	0.058	7865.000
16.408	-0.842	-14.650	0.076	0.397	0.052	7914.000
12.687	-0.389	-15.301	0.083	0.412	0.032	7972.000
11.678	-0.486	-16.368	0.078	0.408	0.044	7972.000
11.497	-0.342	-17.521	0.079	0.400	0.031	8000.000
10.022	-0.082	-18.388	0.083	0.400	0.030	7997.000
5.587	-0.316	-24.635	0.089	0.372	0.010	7944.000
-4.373	-0.259	-29.757	0.090	0.382	-0.012	7880.000
-5.244	1.427	-31.846	0.089	0.184	-0.002	7799.000
-9.487	-0.154	-29.878	0.085	0.247	-0.028	7620.000
-7.539	0.490	-30.743	0.103	0.159	-0.034	7442.000
-8.776	-0.635	-28.500	0.090	0.139	-0.027	7231.000
-7.702	-0.445	-25.150	0.098	0.095	-0.043	7026.000
-9.145	-0.756	-25.997	0.096	0.099	-0.028	6755.000
-7.714	-0.493	-24.596	0.088	0.060	-0.033	6675.000
-6.553	-0.041	-22.488	0.091	0.085	-0.022	6144.000
-4.305	-0.869	-20.709	0.075	0.099	-0.024	5693.000
-5.545	-0.231	-24.818	0.081	0.096	-0.028	5693.000
-3.733	-0.156	-19.327	0.080	0.061	-0.012	5693.000
-5.754	-0.253	-21.779	0.061	0.040	-0.025	4649.000
-1.431	-0.531	-15.296	0.066	0.028	-0.019	3977.000
-7.814	0.116	-18.533	0.059	0.044	0.003	3432.000
-2.620	-0.054	-18.785	0.058	0.016	-0.027	3079.000
-3.380	-0.217	-15.641	0.049	-0.028	0.015	2698.000
-6.488	0.474	-22.561	0.060	-0.040	-0.022	2313.000
-5.186	0.607	-15.718	0.054	-0.030	-0.018	1854.000
-5.467	0.396	-18.194	0.065	-0.058	-0.023	1528.000
-7.622	0.800	-19.056	0.056	-0.065	-0.029	1287.000
-3.949	-0.043	-17.776	0.064	-0.073	-0.024	1287.000
-6.841	-0.242	-18.564	0.069	-0.061	-0.022	728.000
-4.513	-0.533	-18.599	0.071	-0.058	-0.014	572.000
-6.780	-0.576	-21.142	0.068	-0.091	-0.032	572.000
-4.719	0.034	-16.697	0.074	-0.077	-0.012	572.000
-6.265	-0.206	-17.741	0.067	-0.104	-0.030	129.000
-9.275	0.394	-22.708	0.078	-0.111	-0.034	52.000
-8.246	-0.119	-20.740	0.071	-0.163	-0.024	18.000
-8.335	0.471	-22.518	0.071	-0.162	-0.024	0.000
-8.666	0.015	-21.308	0.065	-0.131	-0.023	0.000
-6.465	0.213	-21.954	0.068	-0.108	-0.028	0.000
-2.748	-0.311	-20.173	0.076	0.000	-0.028	20.000
-0.920	-1.071	-21.947	0.101	-0.032	-0.002	20.000
0.812	-1.260	-19.481	0.093	0.193	-0.010	181.000
11.092	-1.234	-19.221	0.057	0.217	0.037	276.000
8.959	0.226	-20.489	0.073	0.291	0.026	276.000
9.874	-0.476	-21.408	0.061	0.308	0.031	276.000
14.219	0.238	-22.786	0.081	0.308	0.048	819.000
12.979	-0.550	-20.535	0.066	0.367	0.031	1017.000
13.318	-0.062	-21.705	0.062	0.355	0.027	1377.000
13.471	0.395	-20.101	0.066	0.365	0.065	1594.000
14.642	-0.275	-19.309	0.055	0.368	0.026	1594.000
15.673	-0.323	-18.471	0.067	0.369	0.051	2230.000
15.053	-0.591	-18.184	0.067	0.375	0.052	2825.000
15.058	-0.151	-18.029	0.066	0.376	0.031	3328.000
14.205	0.072	-18.145	0.067	0.379	0.041	3699.000
15.101	-0.185	-17.572	0.076	0.378	0.069	3699.000
15.596	-0.266	-17.156	0.069	0.381	0.030	4732.000
16.860	-0.193	-14.128	0.064	0.399	0.046	5196.000
15.624	-0.130	-14.563	0.071	0.401	0.058	5549.000
16.481	-0.423	-14.318	0.068	0.399	0.050	5924.000
15.197	-0.703	-14.017	0.071	0.410	0.036	6312.000
17.008	-0.308	-12.939	0.067	0.408	0.059	6528.000
16.478	-0.638	-13.534	0.064	0.407	0.026	6868.000
16.088	-0.396	-13.062	0.069	0.412	0.062	7121.000
17.993	-0.781	-11.699	0.069	0.415	0.032	7384.000
15.781	-0.485	-13.273	0.080	0.412	0.042	7533.000
17.559	-0.415	-13.211	0.085	0.403	0.060	7690.000
21.512	-0.534	-15.640	0.082	0.362	0.048	7772.000
12.828	-1.675	-12.480	0.076	0.436	0.036	7772.000
19.011	0.103	-14.114	0.091	0.387	0.048	7967.000
12.495	-1.038	-16.312	0.084	0.405	0.028	7987.000
13.177	-0.432	-16.123	0.079	0.402	0.053	7998.000
10.772	-0.684	-18.116	0.091	0.400	0.003	7975.000
1.763	0.039	-30.353	0.098	0.344	0.006	7975.000
0.182	0.482	-31.441	0.092	0.214	0.010	7810.000
-12.282	0.494	-36.342	0.068	0.189	-0.022	7704.000
-8.524	1.456	-34.541	0.099	0.178	-0.028	7535.000
-9.705	-0.082	-31.210	0.091	0.129	-0.034	7422.000
-11.502	0.297	-29.286	0.091	0.114	-0.037	7140.000
-9.103	-1.075	-27.707	0.100	0.064	-0.031	6911.000
-13.123	-0.253	-27.639	0.090	-0.015	-0.028	6911.000
-13.526	0.410	-28.931	0.091	0.014	-0.053	6227.000
-12.163	-0.171	-24.255	0.085	0.041	-0.028	6039.000
-5.362	-0.321	-23.604	0.086	0.078	-0.039	5568.000
-6.209	-0.440	-20.249	0.087	0.031	-0.026	5134.000
-6.659	-0.300	-22.248	0.077	0.039	-0.028	5134.000
-8.499	0.624	-23.007	0.088	0.031	-0.005	4135.000
-4.063	-1.801	-19.916	0.072	0.015	-0.032	3697.000
-10.147	0.089	-23.691	0.072	-0.035	-0.010	3314.000
-2.616	-0.505	-19.925	0.070	0.020	-0.032	3314.000
-4.278	-0.563	-20.794	0.083	-0.001	-0.042	2491.000
-6.692	0.218	-21.004	0.074	-0.027	0.025	2491.000
-3.483	-0.297	-18.771	0.069	-0.059	-0.049	1640.000
-8.974	0.463	-19.822	0.067	-0.090	-0.025	1408.000
-5.438	-0.241	-16.639	0.051	-0.091	0.001	1088.000
-7.900	-0.013	-20.607	0.076	-0.124	-0.048	807.000
-7.772	-0.534	-19.806	0.067	-0.072	0.000	686.000
-8.876	0.408	-24.510	0.090	-0.091	-0.044	445.000
-7.751	0.014	-19.903	0.079	-0.097	-0.052	278.000
-13.041	0.288	-22.186	0.075	-0.106	-0.034	166.000
-9.271	1.516	-25.838	0.091	-0.243	-0.037	88.000
-11.623	-0.018	-19.725	0.073	-0.162	-0.046	88.000
-9.597	0.166	-22.464	0.088	-0.193	-0.015	2.000
-9.225	-0.412	-22.353	0.081	-0.150	-0.043	0.000
-5.769	-0.509	-22.425	0.095	-0.104	-0.018	25.000
-3.933	-0.945	-21.670	0.100	0.015	-0.005	82.000
4.351	-1.097	-20.635	0.079	-0.024	0.004	157.000
5.404	-2.506	-22.812	0.095	0.337	0.008	157.000
14.967	-0.711	-22.268	0.094	0.326	0.063	380.000
11.963	-0.476	-23.580	0.077	0.346	0.029	614.000
12.686	-0.205	-22.279	0.067	0.353	0.027	679.000
13.324	0.122	-21.318	0.073	0.356	0.066	1113.000
13.361	-0.143	-21.150	0.062	0.360	0.017	1257.000
13.115	0.243	-20.183	0.061	0.368	0.039	1618.000
14.380	0.121	-19.134	0.058	0.370	0.050	1981.000
14.337	-0.337	-19.454	0.060	0.368	0.031	2097.000
14.357	-0.047	-18.812	0.066	0.372	0.064	2097.000
14.168	-0.212	-18.660	0.060	0.376	0.021	3241.000
14.663	-0.196	-17.196	0.063	0.384	0.057	3556.000
13.897	-0.140	-16.890	0.064	0.392	0.025	3556.000
15.805	-0.004	-16.095	0.068	0.388	0.045	4666.000
15.247	-0.397	-14.954	0.063	0.400	0.071	5165.000
15.828	-0.344	-15.762	0.066	0.393	0.003	5561.000
16.595	-0.192	-13.521	0.068	0.405	0.070	5561.000
15.640	-0.408	-15.643	0.064	0.392	0.063	6158.000
15.522	-0.116	-13.971	0.075	0.408	0.019	6542.000
16.830	-0.665	-12.598	0.070	0.411	0.076	6625.000
15.656	-0.322	-13.815	0.075	0.409	0.026	6625.000
14.908	0.062	-13.930	0.078	0.410	0.055	7296.000
15.627	-0.502	-12.356	0.080	0.421	0.028	7464.000
15.449	-0.938	-12.661	0.071	0.419	0.054	7694.000
17.249	0.312	-13.615	0.082	0.401	0.048	7811.000
13.346	0.257	-15.980	0.090	0.401	0.051	7811.000
14.823	-1.002	-13.002	0.072	0.420	0.035	7811.000
13.654	-0.520	-12.513	0.083	0.430	0.044	7811.000
12.225	-0.628	-15.741	0.077	0.411	0.030	8000.000
12.082	-0.240	-17.597	0.083	0.395	0.042	7991.000
7.032	-0.518	-20.146	0.084	0.402	0.015	7976.000
4.487	0.200	-26.747	0.100	0.360	0.008	7883.000
-12.758	-0.988	-32.958	0.094	0.366	-0.037	7816.000
-10.319	1.459	-30.746	0.058	0.130	-0.033	7816.000
-10.711	0.501	-33.524	0.098	0.186	-0.032	7484.000
-7.770	-0.162	-28.338	0.101	0.124	-0.028	7235.000
-11.082	-0.128	-31.688	0.113	0.116	-0.042	7030.000
-8.812	-0.771	-26.727	0.094	0.071	-0.040	6727.000
-6.890	-1.771	-26.842	0.098	0.073	-0.018	6727.000
-8.031	-0.432	-26.633	0.097	0.070	-0.057	6178.000
-6.809	-0.272	-23.745	0.096	0.077	-0.017	5829.000
-6.764	-1.016	-23.200	0.095	0.045	-0.028	5829.000
-6.038	-0.261	-24.863	0.093	0.050	-0.034	4950.000
-8.648	-0.136	-26.927	0.079	0.054	-0.020	4797.000
-1.942	-0.526	-21.957	0.093	0.050	-0.014	4013.000
-6.195	-0.313	-25.366	0.068	0.022	-0.001	3729.000
-3.041	-0.310	-19.509	0.084	0.007	-0.039	3729.000
-8.190	0.173	-23.606	0.081	-0.028	-0.000	2585.000
-2.506	-0.516	-19.332	0.072	-0.024	-0.025	2273.000
-6.653	0.038	-22.383	0.073	-0.015	-0.024	1910.000
-3.215	-0.937	-17.920	0.071	-0.025	0.006	1747.000
-6.372	0.119	-21.138	0.073	-0.048	-0.055	1334.000
-5.441	-0.312	-18.241	0.066	-0.033	0.015	995.000
-4.325	-0.307	-15.361	0.067	-0.069	-0.031	852.000
-4.828	-0.546	-20.071	0.075	-0.091	-0.025	608.000
-4.955	-0.340	-16.146	0.067	-0.053	-0.007	371.000
-8.001	-0.321	-23.247	0.076	-0.128	-0.036	238.000
-3.982	0.148	-22.387	0.086	-0.161	-0.024	238.000
-6.322	-1.140	-16.791	0.061	-0.113	-0.011	63.000
-10.050	0.475	-24.289	0.086	-0.154	-0.030	24.000
-9.000	-0.097	-23.032	0.074	-0.125	-0.029	0.000
-5.283	-0.267	-19.764	0.084	-0.120	-0.016	21.000
-3.883	-0.799	-21.800	0.099	-0.021	-0.001	82.000
4.907	-0.607	-20.177	0.087	-0.005	0.006	164.000
8.504	-1.500	-23.956	0.101	0.335	0.020	164.000
13.713	-1.620	-23.058	0.085	0.340	0.049	414.000
13.678	-0.374	-23.192	0.077	0.340	0.043	586.000
11.592	-0.530	-22.311	0.070	0.359	0.036	794.000
14.714	-0.062	-21.506	0.068	0.349	0.030	794.000
12.887	0.061	-21.056	0.071	0.361	0.049	1382.000
15.262	-0.228	-19.410	0.064	0.363	0.044	1639.000
15.225	-0.227	-18.459	0.068	0.372	0.031	1935.000
14.336	-0.187	-18.957	0.069	0.372	0.045	2378.000
14.129	0.001	-19.206	0.061	0.370	0.048	2597.000
12.449	0.249	-20.032	0.055	0.373	0.034	3312.000
14.786	0.113	-18.258	0.053	0.375	0.046	3645.000
13.646	-0.028	-16.830	0.056	0.393	0.049	4170.000
14.863	-0.607	-17.282	0.064	0.383	0.049	4170.000
15.764	-0.022	-15.688	0.067	0.393	0.014	5164.000
15.499	-0.266	-14.787	0.062	0.399	0.089	5523.000
16.716	-0.436	-13.480	0.062	0.406	0.024	5523.000
15.653	-0.016	-14.260	0.063	0.404	0.043	6205.000
15.846	-0.244	-13.494	0.059	0.410	0.045	6205.000
16.365	-0.532	-13.242	0.067	0.409	0.052	6873.000
14.987	-0.636	-14.532	0.074	0.406	0.041	7051.000
14.061	-0.699	-13.855	0.078	0.417	0.046	7234.000
16.347	-0.644	-12.576	0.080	0.415	0.046	7234.000
14.783	-0.583	-13.158	0.075	0.419	0.045	7697.000
13.916	0.323	-13.441	0.078	0.420	0.036	7810.000
17.792	0.792	-14.841	0.083	0.387	0.056	7891.000
13.742	-1.671	-12.524	0.068	0.431	0.024	7891.000
14.180	-0.303	-12.594	0.082	0.426	0.041	8000.000
11.931	-0.678	-15.619	0.080	0.414	0.031	8000.000
10.935	-0.467	-19.203	0.082	0.388	0.034	7989.000
5.090	-0.373	-24.317	0.091	0.377	0.018	7912.000
-6.688	0.402	-34.120	0.097	0.334	-0.017	7823.000
-8.343	1.345	-33.495	0.076	0.147	-0.013	7759.000
-12.145	-0.035	-33.897	0.074	0.208	-0.043	7564.000
-8.975	0.305	-28.390	0.101	0.176	-0.033	7384.000
-8.669	-0.486	-29.784	0.108	0.133	-0.034	7131.000
-8.805	-0.594	-27.179	0.104	0.117	-0.051	6942.000
-10.102	-0.291	-25.954	0.094	0.083	-0.020	6567.000
-11.654	0.944	-26.763	0.095	0.092	-0.055	6472.000
-11.300	-0.288	-27.857	0.096	0.035	-0.003	6472.000
-8.197	-0.131	-26.668	0.100	0.069	-0.050	5601.000
-8.242	0.144	-23.640	0.096	0.101	-0.034	5217.000
-5.021	-0.785	-20.669	0.071	-0.001	-0.019	4676.000
-6.734	0.017	-23.894	0.085	0.062	-0.016	4240.000
-5.551	0.345	-23.235	0.071	0.006	-0.056	4240.000
-5.336	0.411	-26.507	0.091	0.079	-0.019	3218.000
-2.916	-0.146	-19.098	0.077	0.111	-0.018	2829.000
-3.484	-0.499	-23.549	0.091	0.067	-0.048	2397.000
-3.290	-0.375	-19.949	0.073	0.058	-0.011	2046.000
-5.968	-0.065	-23.385	0.105	0.033	-0.034	1801.000
-7.151	0.110	-19.914	0.074	-0.008	-0.041	1433.000
-5.946	0.417	-28.435	0.094	-0.071	-0.037	1105.000
-5.088	-0.259	-14.093	0.074	-0.050	-0.020	887.000
0.346	-0.942	-30.139	0.098	0.002	-0.035	659.000
-4.212	-1.690	-15.220	0.064	-0.076	0.019	437.000
-4.958	0.226	-25.032	0.092	-0.065	-0.054	382.000
-5.571	-1.512	-16.505	0.060	-0.094	-0.005	382.000
-8.956	-1.620	-22.010	0.075	-0.077	-0.026	84.000
-5.242	0.227	-15.657	0.058	-0.098	-0.030	40.000
-6.951	-0.224	-17.282	0.059	-0.082	-0.015	2.000
-5.742	0.018	-14.634	0.058	-0.090	-0.014	0.000
-6.140	-0.320	-16.598	0.068	-0.084	-0.016	0.000
-3.318	-0.558	-16.141	0.068	-0.036	-0.019	1.000
0.015	-0.676	-16.672	0.070	0.041	-0.012	20.000
6.391	-1.099	-16.404	0.089	0.169	0.009	108.000
4.152	-2.582	-19.404	0.085	0.264	0.027	108.000
13.118	-0.841	-15.979	0.055	0.287	0.037	293.000
10.330	-0.176	-20.002	0.060	0.300	0.026	459.000
10.174	-0.345	-18.852	0.063	0.326	0.041	504.000
13.226	0.173	-19.917	0.052	0.296	0.034	504.000
11.572	0.370	-20.657	0.056	0.367	0.056	1083.000
15.159	-0.243	-19.028	0.056	0.367	0.039	1370.000
13.540	0.034	-19.683	0.061	0.370	0.039	1700.000
14.109	0.309	-18.953	0.062	0.373	0.041	2034.000
14.577	0.234	-19.475	0.061	0.366	0.035	2499.000
13.560	0.010	-19.590	0.064	0.370	0.059	2499.000
14.632	0.106	-20.448	0.068	0.357	0.047	3416.000
15.058	-0.088	-16.634	0.068	0.388	0.031	3853.000
15.530	-0.383	-15.778	0.066	0.392	0.059	4160.000
15.205	-0.155	-16.540	0.064	0.387	0.055	4602.000
16.023	-0.270	-15.806	0.066	0.390	0.028	5300.000
17.077	-0.357	-13.601	0.065	0.401	0.093	5629.000
15.419	-0.475	-13.951	0.061	0.409	0.022	5994.000
17.697	-0.623	-12.013	0.061	0.413	0.043	6332.000
17.315	-0.586	-13.012	0.065	0.406	0.054	6586.000
18.367	-0.633	-10.695	0.062	0.420	0.043	6908.000
18.002	-0.247	-12.174	0.065	0.409	0.049	7112.000
17.292	-0.496	-13.831	0.074	0.399	0.051	7399.000
15.961	-0.775	-12.916	0.075	0.415	0.038	7566.000
17.231	-0.161	-11.017	0.084	0.423	0.050	7735.000
21.769	0.953	-12.297	0.081	0.386	0.074	7836.000
14.410	-1.693	-11.744	0.072	0.433	0.044	7890.000
16.835	0.047	-14.433	0.083	0.396	0.050	7982.000
15.118	-0.366	-12.750	0.089	0.420	0.049	8000.000
15.886	-0.965	-12.332	0.083	0.421	0.032	7998.000
10.450	-0.185	-22.667	0.092	0.362	0.034	7978.000
3.239	-0.825	-25.959	0.094	0.375	-0.017	7978.000
-6.438	-0.754	-36.943	0.104	0.333	-0.013	7793.000
-9.905	2.301	-35.304	0.074	0.097	-0.017	7642.000
-10.618	0.402	-33.826	0.095	0.139	-0.039	7642.000
-13.106	0.209	-33.496	0.110	0.130	-0.034	7257.000
-10.970	-0.200	-31.324	0.107	0.058	-0.050	7032.000
-12.199	0.164	-30.032	0.111	0.064	-0.028	6813.000
-10.809	-0.447	-27.574	0.108	0.086	-0.062	6528.000
-8.889	-1.068	-25.639	0.099	0.045	-0.032	6274.000
-6.632	-0.754	-25.158	0.097	0.040	-0.037	5810.000
-6.557	-0.042	-25.108	0.098	0.025	-0.040	5488.000
-7.792	-0.314	-24.000	0.085	0.045	-0.019	5244.000
-8.347	-0.855	-27.912	0.092	0.027	-0.039	5244.000
-9.366	-0.678	-23.740	0.088	0.022	0.009	4120.000
-0.361	-1.244	-22.532	0.088	0.049	-0.072	3574.000
-6.191	-0.151	-26.251	0.102	0.027	0.020	3342.000
-2.820	-0.569	-20.116	0.077	0.071	-0.060	3026.000
-9.065	0.107	-24.401	0.088	-0.051	-0.025	2264.000
-4.202	0.186	-19.347	0.077	0.037	-0.013	1892.000
-3.254	-0.355	-21.676	0.090	0.005	-0.055	1557.000
-5.864	-0.193	-19.338	0.081	0.003	-0.012	1303.000
-6.854	0.415	-24.654	0.094	-0.066	-0.035	1093.000
-8.872	0.252	-14.540	0.050	-0.133	-0.021	858.000
-8.609	-0.070	-24.274	0.087	-0.169	-0.031	583.000
-6.382	-0.222	-12.957	0.055	-0.085	-0.022	385.000
-7.650	0.124	-25.767	0.086	-0.144	-0.013	270.000
-2.847	1.386	-14.591	0.076	-0.209	-0.027	131.000
-10.998	-0.406	-23.408	0.078	-0.096	-0.044	82.000
-6.842	0.494	-20.818	0.078	-0.150	-0.028	27.000
-7.654	-0.419	-22.425	0.076	-0.094	-0.036	0.000
-6.567	-0.199	-20.768	0.085	-0.101	-0.023	15.000
-3.060	-0.511	-22.343	0.083	-0.031	-0.008	67.000
5.377	-1.537	-20.586	0.112	0.110	-0.007	112.000
8.245	-3.295	-21.531	0.080	0.229	0.024	220.000
16.033	-1.182	-21.554	0.071	0.342	0.054	220.000
13.631	-0.587	-22.367	0.078	0.348	0.028	548.000
15.341	-0.070	-22.438	0.078	0.335	0.042	756.000
13.277	-0.268	-21.057	0.077	0.359	0.065	1009.000
16.440	-0.195	-19.526	0.060	0.357	0.011	1264.000
15.522	0.134	-18.812	0.062	0.366	0.059	1412.000
14.063	0.258	-19.747	0.060	0.366	0.043	1791.000
14.494	0.193	-20.275	0.062	0.360	0.044	2293.000
15.657	0.237	-19.104	0.063	0.363	0.045	2684.000
14.089	0.160	-19.469	0.064	0.369	0.039	2684.000
15.616	-0.249	-17.047	0.062	0.381	0.040	3491.000
14.698	0.114	-17.675	0.068	0.381	0.035	4140.000
17.155	0.024	-14.264	0.062	0.397	0.032	4577.000
14.829	-0.557	-17.228	0.062	0.384	0.055	4733.000
16.624	-0.339	-14.529	0.066	0.397	0.053	4733.000
16.020	-0.252	-13.770	0.067	0.406	0.051	5855.000
17.320	-0.679	-12.616	0.067	0.410	0.052	5962.000
18.050	-0.252	-11.969	0.074	0.411	0.047	6327.000
18.447	-0.723	-11.172	0.072	0.417	0.033	6327.000
19.192	-0.789	-9.845	0.067	0.422	0.069	7040.000
17.732	-0.353	-11.631	0.071	0.416	0.040	7232.000
14.089	-0.771	-14.664	0.072	0.410	0.045	7466.000
16.227	-1.057	-13.154	0.077	0.412	0.027	7688.000
18.845	-0.502	-13.653	0.085	0.392	0.060	7808.000
14.276	-1.517	-10.622	0.082	0.444	0.028	7884.000
16.909	-1.329	-15.006	0.077	0.393	0.043	7957.000
