Sampling fequency [Hz]:	100	x-velocity [mm/s]: 	100	Track length [mm]:	10	Cycles:	9000
Fx	Fy	Fz	Tx	Ty	Tz	x-Position
12.458	-0.760	-16.327	0.090	0.408	0.018	7994.000
6.634	-0.512	-23.057	0.092	0.381	0.029	7984.000
3.121	-0.256	-28.159	0.099	0.358	-0.005	7984.000
-4.422	0.060	-31.616	0.098	0.284	-0.019	7984.000
-8.601	1.749	-30.079	0.084	0.163	-0.017	7984.000
-11.617	0.309	-31.280	0.090	0.143	-0.026	7469.000
-8.630	-0.186	-31.376	0.099	0.164	-0.026	7253.000
-9.680	-0.782	-29.874	0.098	0.147	-0.043	7253.000
-8.194	-0.779	-27.628	0.099	0.109	-0.033	6747.000
-8.881	0.065	-26.957	0.095	0.103	-0.032	6523.000
-7.938	-0.586	-24.950	0.086	0.082	-0.029	6523.000
-4.439	-0.441	-23.718	0.092	0.092	-0.028	6523.000
-6.610	-1.213	-25.198	0.095	0.101	-0.020	5456.000
-3.524	-0.231	-21.776	0.088	0.075	-0.037	5066.000
-1.832	-0.927	-22.197	0.082	0.072	-0.016	4663.000
-3.565	-1.045	-20.324	0.080	0.068	-0.011	4196.000
-2.852	-0.195	-23.845	0.080	0.063	-0.012	3725.000
-4.333	-0.263	-23.477	0.078	0.070	-0.020	3725.000
-3.822	-0.293	-20.177	0.081	0.083	-0.005	2768.000
-4.290	-0.910	-18.142	0.067	0.005	-0.018	2613.000
-2.215	-0.617	-18.392	0.064	-0.004	-0.003	2613.000
-4.863	-0.064	-21.940	0.073	0.008	-0.013	2613.000
-2.111	-0.501	-17.923	0.071	0.058	-0.010	1429.000
-1.358	-0.690	-16.908	0.071	0.031	-0.027	1429.000
-3.465	-0.251	-18.937	0.071	-0.021	-0.017	1429.000
-5.718	-0.220	-19.587	0.063	-0.048	-0.018	573.000
-5.683	0.165	-17.496	0.065	-0.057	-0.025	413.000
-3.291	-0.150	-15.980	0.059	-0.047	-0.012	413.000
-6.045	-1.128	-19.096	0.052	-0.007	-0.017	413.000
-0.338	0.450	-14.088	0.050	-0.053	-0.005	66.000
-4.017	0.455	-16.387	0.043	0.030	-0.039	50.000
-2.352	0.135	-16.490	0.051	0.005	-0.001	0.000
-1.675	0.101	-16.436	0.049	0.033	-0.016	2.000
2.545	0.074	-16.418	0.061	0.044	0.004	2.000
-1.981	-0.393	-16.015	0.055	0.077	-0.007	2.000
7.458	-0.057	-19.627	0.050	0.118	0.022	209.000
4.025	-1.681	-17.199	0.047	0.207	0.020	363.000
8.377	0.650	-19.284	0.062	0.215	0.020	511.000
9.793	-0.132	-22.735	0.060	0.348	0.034	511.000
15.614	0.252	-20.559	0.069	0.353	0.048	511.000
14.664	-0.029	-20.402	0.071	0.361	0.028	1108.000
16.913	-0.098	-20.548	0.071	0.346	0.062	1309.000
14.573	-0.235	-21.076	0.074	0.356	0.028	1309.000
16.197	-0.312	-18.838	0.071	0.366	0.037	2213.000
16.371	-0.427	-18.139	0.075	0.370	0.056	2636.000
17.775	-0.499	-18.028	0.074	0.365	0.029	2743.000
16.758	-0.978	-16.843	0.072	0.379	0.064	3456.000
18.592	-0.769	-13.233	0.070	0.401	0.038	3456.000
16.993	-0.227	-16.554	0.072	0.381	0.038	3456.000
18.015	-0.828	-13.528	0.072	0.401	0.057	4963.000
17.912	-0.402	-12.981	0.084	0.406	0.036	5323.000
16.931	-0.743	-14.715	0.094	0.396	0.058	5423.000
18.760	-0.952	-11.993	0.092	0.409	0.070	5423.000
18.422	-0.665	-11.482	0.078	0.416	0.035	5423.000
19.642	-0.777	-10.119	0.077	0.421	0.039	6724.000
19.998	-1.025	-9.512	0.074	0.424	0.055	7005.000
18.660	-1.081	-9.747	0.079	0.430	0.042	7005.000
17.525	-1.157	-13.645	0.086	0.403	0.033	7005.000
13.910	-0.843	-13.835	0.093	0.420	0.046	7623.000
16.521	-1.005	-16.199	0.082	0.387	0.038	7743.000
17.141	-0.219	-14.510	0.100	0.398	0.028	7812.000
12.543	-1.149	-13.577	0.086	0.431	0.023	7812.000
17.481	-1.133	-13.172	0.080	0.408	0.029	7812.000
13.005	-1.065	-16.482	0.097	0.404	0.023	8000.000
12.861	-0.813	-15.642	0.089	0.411	0.034	7998.000
6.130	-0.666	-22.253	0.099	0.392	0.001	7998.000
-3.473	-0.028	-34.307	0.100	0.341	0.003	7998.000
-2.073	1.645	-34.982	0.107	0.217	-0.007	7799.000
-11.617	-0.109	-34.594	0.112	0.229	-0.042	7663.000
-9.089	0.305	-32.188	0.107	0.142	-0.024	7663.000
-11.291	-0.012	-33.464	0.112	0.159	-0.044	7238.000
-9.381	-0.327	-30.523	0.105	0.114	-0.029	7029.000
-11.518	-0.167	-31.008	0.104	0.106	-0.042	7029.000
-10.036	-0.053	-29.845	0.107	0.075	-0.037	7029.000
-7.013	-0.396	-28.612	0.118	0.084	-0.044	6248.000
-9.585	-1.198	-28.291	0.101	0.083	-0.017	6022.000
-4.653	0.101	-26.598	0.110	0.076	-0.059	5398.000
-9.805	-0.982	-27.001	0.097	0.105	-0.019	5398.000
-6.019	0.746	-27.981	0.101	0.042	-0.044	4414.000
-5.400	-1.232	-25.262	0.094	0.131	0.005	4414.000
-5.010	-0.340	-21.994	0.083	-0.002	-0.049	4414.000
-5.764	-0.497	-22.620	0.085	0.010	-0.023	2940.000
-6.508	0.306	-22.152	0.076	-0.038	-0.026	2940.000
-3.643	-0.578	-25.475	0.086	0.030	0.002	2148.000
-7.509	-0.127	-24.209	0.090	-0.002	-0.040	1834.000
-4.170	0.230	-23.546	0.083	-0.020	-0.028	1834.000
-8.498	-0.755	-21.346	0.077	-0.042	-0.013	1153.000
-3.714	0.376	-17.754	0.070	-0.062	-0.045	930.000
-7.865	-0.034	-20.109	0.055	-0.105	-0.014	930.000
-6.721	0.035	-20.827	0.065	-0.096	0.005	485.000
-4.056	-0.102	-20.677	0.082	-0.034	-0.046	356.000
-5.561	-0.036	-17.828	0.079	-0.028	-0.017	260.000
-0.826	1.024	-16.127	0.063	-0.114	-0.002	260.000
-7.238	0.194	-18.516	0.055	0.018	-0.035	260.000
-3.695	0.013	-17.372	0.061	-0.078	-0.003	2.000
-3.077	0.264	-17.322	0.065	-0.054	-0.017	2.000
-3.499	-0.152	-16.412	0.055	-0.015	-0.016	2.000
-3.993	-0.012	-17.535	0.057	-0.043	-0.019	0.000
-3.597	0.010	-17.587	0.057	-0.035	-0.012	2.000
-3.113	-0.185	-18.543	0.059	-0.001	-0.003	2.000
3.889	-0.752	-20.712	0.069	0.181	-0.015	65.000
8.317	-0.453	-20.973	0.089	0.194	0.036	65.000
9.496	0.065	-21.966	0.093	0.225	0.011	353.000
9.923	-1.018	-21.225	0.072	0.340	0.015	353.000
16.092	0.038	-20.909	0.071	0.348	0.053	695.000
14.494	-0.880	-18.452	0.059	0.378	0.044	906.000
17.360	0.064	-19.134	0.056	0.357	0.035	1107.000
16.890	-0.139	-17.225	0.062	0.375	0.047	1379.000
17.060	-0.069	-19.150	0.068	0.358	0.041	1379.000
17.009	0.101	-18.255	0.069	0.366	0.040	1379.000
18.207	-0.146	-16.833	0.068	0.371	0.058	2326.000
16.473	-0.177	-17.991	0.070	0.371	0.039	2714.000
18.258	-0.371	-15.845	0.076	0.379	0.060	2714.000
17.278	-0.466	-16.132	0.076	0.384	0.022	2714.000
17.868	-0.418	-14.913	0.062	0.389	0.058	2714.000
19.348	-1.077	-13.180	0.067	0.398	0.021	2714.000
18.833	-0.167	-11.890	0.071	0.408	0.091	2714.000
19.081	-0.702	-11.547	0.064	0.413	0.014	5675.000
19.143	-0.658	-11.442	0.065	0.411	0.080	5798.000
19.466	-0.740	-10.952	0.078	0.416	0.030	5798.000
18.040	-1.149	-11.826	0.081	0.415	0.068	5798.000
17.438	-1.134	-12.914	0.089	0.410	0.042	6928.000
17.511	-1.210	-11.970	0.085	0.417	0.044	7178.000
16.023	-1.330	-12.143	0.081	0.424	0.038	7410.000
16.194	-0.970	-12.411	0.086	0.420	0.045	7465.000
15.448	-0.960	-15.434	0.089	0.400	0.022	7465.000
12.608	-1.815	-14.572	0.087	0.423	0.023	7465.000
16.450	-0.274	-15.924	0.097	0.389	0.044	7929.000
11.940	-0.996	-16.058	0.088	0.413	0.018	7983.000
17.193	-1.068	-12.582	0.086	0.414	0.038	7983.000
15.104	-0.948	-14.885	0.090	0.406	0.034	7998.000
10.173	-0.623	-19.048	0.100	0.397	0.018	7998.000
5.289	-0.533	-21.967	0.099	0.399	-0.001	7998.000
1.723	-0.771	-32.874	0.109	0.326	0.005	7832.000
-8.801	-0.498	-35.939	0.086	0.257	-0.014	7735.000
-8.684	2.091	-31.542	0.084	0.147	-0.026	7735.000
-11.918	-0.308	-35.197	0.106	0.191	-0.034	7735.000
-9.763	0.479	-31.717	0.114	0.140	-0.031	7735.000
-11.690	-0.396	-32.732	0.112	0.124	-0.032	7735.000
-11.057	-0.517	-31.223	0.117	0.117	-0.042	7735.000
-11.663	-0.523	-32.009	0.111	0.091	-0.063	6278.000
-10.035	-0.568	-30.889	0.106	0.043	-0.012	6278.000
-11.401	-0.176	-32.713	0.110	0.042	-0.057	5532.000
-10.133	0.157	-29.617	0.102	0.036	-0.028	5114.000
-5.988	-0.702	-25.680	0.100	0.123	-0.018	4972.000
-5.283	-0.877	-26.082	0.088	0.052	-0.046	4972.000
-6.047	-0.273	-27.804	0.090	0.070	0.023	4972.000
-6.316	-0.087	-26.463	0.097	0.060	-0.016	3573.000
-7.809	-0.731	-26.917	0.092	0.050	-0.062	2860.000
-2.084	0.261	-20.180	0.091	-0.004	0.008	2599.000
-7.368	-1.100	-21.645	0.076	-0.030	-0.052	2017.000
-5.774	-0.076	-21.043	0.073	-0.018	0.012	1689.000
-8.016	0.121	-24.172	0.073	-0.049	-0.030	1689.000
-3.867	-0.925	-21.274	0.069	0.029	-0.033	1689.000
-3.064	0.388	-20.479	0.093	-0.005	-0.030	1689.000
-4.737	-0.346	-21.373	0.083	-0.048	-0.005	666.000
-5.847	-0.229	-21.891	0.069	-0.028	-0.035	565.000
-3.745	0.515	-18.766	0.065	-0.027	-0.026	565.000
-1.973	0.118	-17.409	0.064	-0.057	0.000	565.000
-6.031	-0.385	-18.631	0.072	0.016	-0.033	565.000
-3.269	-0.207	-17.807	0.070	-0.074	-0.002	27.000
-2.886	0.052	-17.462	0.059	0.013	-0.033	3.000
-5.316	-0.372	-16.653	0.061	-0.049	-0.012	3.000
-4.567	-0.137	-16.736	0.058	-0.073	-0.011	3.000
-4.296	-0.123	-16.520	0.056	-0.043	-0.018	0.000
-3.099	-0.262	-18.501	0.068	-0.035	-0.012	0.000
1.061	-0.648	-17.527	0.066	0.069	-0.017	13.000
1.772	-1.132	-18.278	0.093	0.024	-0.001	13.000
9.115	-1.292	-16.406	0.083	0.172	0.035	149.000
8.390	-1.178	-19.973	0.056	0.235	0.017	149.000
10.648	0.154	-18.505	0.058	0.200	0.038	149.000
10.313	-0.385	-19.108	0.053	0.328	0.031	630.000
14.056	0.453	-20.656	0.067	0.322	0.056	857.000
13.741	-0.810	-19.143	0.065	0.378	0.016	1068.000
15.416	0.048	-20.552	0.064	0.354	0.068	1068.000
14.858	-0.042	-18.798	0.062	0.374	0.020	1068.000
15.286	-0.007	-19.196	0.068	0.367	0.050	1854.000
16.481	-0.420	-16.648	0.067	0.383	0.042	2219.000
17.735	-0.429	-15.238	0.055	0.387	0.068	2219.000
18.325	0.140	-13.817	0.048	0.397	0.027	2219.000
16.762	-0.190	-17.439	0.062	0.374	0.051	3645.000
18.863	-0.814	-14.008	0.075	0.392	0.046	3645.000
15.970	-0.365	-14.302	0.069	0.404	0.071	4724.000
17.845	-0.855	-13.211	0.070	0.405	0.023	5172.000
16.572	-0.687	-14.194	0.080	0.401	0.084	5172.000
17.529	-1.055	-12.672	0.089	0.412	0.032	5172.000
18.176	-0.932	-11.425	0.087	0.418	0.052	6302.000
18.679	-0.735	-10.738	0.076	0.421	0.033	6406.000
18.306	-0.534	-10.238	0.074	0.426	0.067	6882.000
17.107	-0.857	-12.309	0.082	0.417	0.019	7051.000
16.291	-0.554	-12.981	0.081	0.414	0.053	7051.000
15.968	-0.847	-11.482	0.085	0.430	0.032	7535.000
13.945	-0.945	-13.843	0.085	0.421	0.018	7535.000
14.999	0.274	-14.882	0.087	0.405	0.036	7535.000
15.172	-0.019	-14.478	0.092	0.408	0.025	7535.000
15.651	-0.983	-12.659	0.085	0.421	0.039	7535.000
13.458	-0.548	-15.976	0.086	0.405	0.036	8000.000
13.646	-0.984	-14.540	0.089	0.416	0.035	8000.000
12.476	-0.849	-16.851	0.090	0.403	0.020	8000.000
4.663	-0.192	-24.196	0.094	0.382	0.024	7935.000
1.613	-0.423	-31.278	0.098	0.335	-0.007	7859.000
-9.960	-1.288	-32.263	0.079	0.327	-0.028	7859.000
-10.151	0.632	-32.117	0.088	0.086	-0.009	7579.000
-13.715	-0.257	-33.559	0.097	0.122	-0.051	7524.000
-9.376	0.121	-32.558	0.112	0.131	-0.024	7524.000
-10.745	-0.450	-34.095	0.126	0.145	-0.058	7524.000
-10.007	-0.901	-30.500	0.108	0.095	-0.035	7524.000
-10.619	-0.346	-33.045	0.101	0.095	-0.037	6482.000
-10.328	-0.419	-31.064	0.115	0.064	-0.029	6021.000
-10.700	-0.321	-31.145	0.114	0.075	-0.041	5768.000
-5.054	-0.173	-28.409	0.112	0.117	-0.038	5768.000
-8.167	-1.134	-28.079	0.101	0.087	-0.016	5768.000
-0.489	-0.276	-23.767	0.103	0.089	-0.053	4364.000
-4.297	-1.755	-24.120	0.092	0.096	-0.008	4229.000
-3.083	0.053	-22.779	0.095	0.046	0.029	4229.000
-7.155	0.102	-24.872	0.082	0.006	-0.096	4229.000
-9.439	0.235	-24.716	0.086	0.021	0.030	2823.000
-5.344	0.769	-25.157	0.086	-0.005	-0.047	2823.000
-6.248	-0.863	-24.353	0.088	-0.029	-0.010	2823.000
-2.667	0.028	-20.298	0.081	-0.020	-0.006	1451.000
-5.704	-0.535	-18.599	0.063	-0.032	-0.045	1189.000
-8.535	0.802	-20.424	0.058	-0.074	-0.028	1110.000
-8.171	0.493	-22.761	0.071	-0.159	0.001	1110.000
-7.970	-0.778	-23.626	0.087	-0.054	-0.060	1110.000
-4.769	-0.503	-18.080	0.076	-0.064	-0.014	333.000
-4.700	-0.129	-19.785	0.073	-0.097	-0.016	255.000
-8.183	0.288	-21.973	0.076	-0.077	-0.045	255.000
-5.165	-0.641	-18.971	0.067	-0.105	-0.003	255.000
-4.674	-0.194	-18.529	0.070	-0.032	-0.043	3.000
-5.479	-0.673	-18.387	0.081	-0.027	-0.013	0.000
-3.792	-0.246	-18.132	0.071	-0.046	-0.022	0.000
-5.809	-0.478	-17.960	0.073	-0.062	-0.019	0.000
-4.772	-0.403	-18.136	0.068	-0.071	-0.016	7.000
-1.310	-1.053	-16.840	0.076	0.007	-0.007	31.000
-1.836	-1.411	-18.589	0.083	0.019	0.001	72.000
-0.446	-2.080	-19.504	0.064	0.268	-0.008	72.000
10.887	0.357	-19.324	0.073	0.241	0.039	72.000
11.654	0.183	-22.808	0.073	0.331	0.014	522.000
15.194	0.178	-20.482	0.071	0.356	0.058	582.000
16.551	-0.089	-16.284	0.073	0.386	0.025	582.000
16.751	0.280	-19.400	0.056	0.356	0.067	1254.000
17.109	-0.573	-17.028	0.058	0.377	0.030	1419.000
16.521	-0.260	-18.945	0.070	0.362	0.075	1737.000
18.960	0.045	-15.755	0.067	0.377	0.024	2250.000
18.570	-0.273	-16.004	0.064	0.376	0.066	2250.000
19.339	0.187	-14.817	0.057	0.382	0.043	3075.000
17.751	-0.297	-17.720	0.062	0.366	0.050	3075.000
19.302	-0.624	-12.172	0.090	0.405	0.066	3075.000
18.974	-0.226	-15.605	0.080	0.377	0.063	3075.000
19.316	-1.046	-13.027	0.066	0.399	0.034	4954.000
18.667	-0.788	-12.348	0.077	0.406	0.075	5284.000
19.015	-0.992	-11.751	0.087	0.411	0.040	5690.000
20.558	-0.541	-10.180	0.077	0.415	0.056	6107.000
20.455	-0.509	-10.195	0.073	0.416	0.039	6269.000
20.468	-0.473	-10.005	0.075	0.417	0.057	6269.000
19.881	-1.282	-9.326	0.073	0.427	0.051	6977.000
20.389	-0.595	-9.627	0.083	0.421	0.053	7177.000
19.121	-1.111	-10.811	0.084	0.419	0.028	7253.000
16.949	-0.894	-10.888	0.092	0.428	0.068	7585.000
17.355	-1.670	-13.051	0.088	0.410	0.030	7644.000
22.290	-0.160	-13.187	0.094	0.380	0.074	7644.000
18.325	-1.612	-11.327	0.088	0.418	0.062	7936.000
20.065	-0.981	-10.904	0.098	0.412	0.045	7962.000
16.201	-1.184	-11.808	0.093	0.426	0.040	7990.000
18.064	-0.804	-11.192	0.097	0.420	0.057	7990.000
17.356	-1.029	-11.573	0.096	0.422	0.034	8000.000
17.477	-0.768	-12.787	0.098	0.410	0.051	8000.000
13.064	-0.957	-14.677	0.101	0.419	0.018	7977.000
2.679	-0.570	-28.845	0.108	0.355	0.005	7910.000
-4.424	-0.071	-31.204	0.114	0.373	-0.018	7910.000
-7.207	2.010	-37.803	0.106	0.289	-0.020	7910.000
-14.402	0.081	-38.134	0.092	0.192	-0.044	7910.000
-10.648	0.456	-36.574	0.115	0.178	-0.037	7910.000
-11.726	-0.600	-36.894	0.124	0.190	-0.044	7054.000
-11.138	0.232	-37.523	0.136	0.143	-0.047	6916.000
-13.250	-0.585	-39.188	0.139	0.140	-0.038	6569.000
-10.883	-1.089	-35.197	0.128	0.091	-0.063	6168.000
-9.634	-0.609	-34.461	0.133	0.107	-0.026	6168.000
-13.603	0.214	-34.817	0.121	0.073	-0.061	6168.000
-12.358	-0.963	-33.972	0.126	0.042	-0.045	5118.000
-10.846	-0.956	-32.014	0.124	0.029	-0.044	4705.000
-5.072	-0.191	-30.013	0.104	0.001	-0.024	4443.000
-13.859	-0.193	-31.495	0.096	-0.038	-0.049	4443.000
-8.934	-0.082	-29.690	0.107	-0.016	0.018	4443.000
-14.737	0.039	-32.423	0.099	-0.092	-0.102	2771.000
-7.972	0.634	-27.263	0.096	-0.015	-0.019	2340.000
-12.132	-0.541	-25.959	0.090	-0.073	-0.045	1949.000
-9.337	0.053	-22.485	0.079	-0.073	-0.039	1949.000
-9.812	0.537	-22.946	0.076	-0.190	-0.009	1949.000
-10.744	-0.731	-22.780	0.079	-0.108	-0.049	1049.000
-8.041	0.180	-22.317	0.084	-0.106	-0.044	1049.000
-8.747	-0.410	-24.690	0.073	-0.114	-0.020	603.000
-9.625	-0.259	-24.011	0.077	-0.114	-0.032	514.000
-7.316	0.145	-23.069	0.088	-0.101	-0.050	263.000
-10.643	-1.254	-23.182	0.078	-0.109	-0.037	148.000
-7.678	0.123	-18.067	0.078	-0.156	-0.025	101.000
-8.531	-0.154	-20.842	0.073	-0.090	-0.033	101.000
-7.593	-0.512	-18.959	0.074	-0.117	-0.024	101.000
-5.189	-0.061	-20.594	0.078	-0.081	-0.027	0.000
-6.299	-0.348	-19.967	0.079	-0.071	-0.025	0.000
-6.537	-0.365	-20.077	0.073	-0.084	-0.032	0.000
-6.838	0.022	-20.261	0.073	-0.097	-0.018	0.000
-3.847	-0.673	-19.373	0.080	-0.064	-0.021	21.000
-2.717	-1.123	-19.799	0.103	0.022	0.008	52.000
4.835	-1.169	-19.598	0.088	-0.019	0.002	52.000
6.977	-2.580	-22.447	0.093	0.308	0.023	52.000
13.476	-1.122	-21.419	0.088	0.332	0.049	409.000
14.608	-0.262	-20.917	0.077	0.357	0.024	565.000
17.607	-0.310	-19.439	0.065	0.352	0.065	565.000
17.867	-0.179	-16.217	0.068	0.379	0.036	565.000
17.344	-0.017	-18.333	0.058	0.363	0.049	1385.000
17.821	-0.406	-16.815	0.069	0.374	0.053	1385.000
17.369	0.028	-18.300	0.071	0.363	0.049	1385.000
19.380	0.028	-14.947	0.063	0.381	0.043	2433.000
18.945	0.086	-15.297	0.062	0.380	0.057	2764.000
18.683	-0.297	-15.659	0.059	0.379	0.056	2764.000
18.127	-0.475	-15.819	0.076	0.380	0.054	2764.000
18.600	-0.554	-13.407	0.085	0.399	0.044	4137.000
19.591	-0.558	-13.895	0.074	0.388	0.074	4694.000
20.053	-0.759	-12.147	0.070	0.403	0.008	5116.000
20.277	-0.500	-11.544	0.079	0.403	0.106	5350.000
20.283	-0.963	-10.723	0.083	0.414	0.004	5914.000
20.395	-0.552	-10.901	0.081	0.409	0.078	6132.000
20.477	-1.026	-9.890	0.074	0.419	0.047	6497.000
20.080	-0.951	-10.153	0.074	0.419	0.035	6690.000
19.827	-0.992	-9.699	0.078	0.424	0.036	6690.000
18.389	-1.128	-10.429	0.084	0.425	0.058	6690.000
17.447	-0.925	-10.867	0.081	0.427	0.027	7500.000
16.954	-1.134	-10.952	0.088	0.428	0.054	7663.000
15.841	0.121	-11.997	0.101	0.425	0.041	7663.000
17.398	0.154	-14.920	0.103	0.392	0.042	7663.000
15.571	-2.142	-10.849	0.074	0.437	0.049	7968.000
17.661	-0.623	-9.374	0.094	0.438	0.036	7997.000
15.637	-1.065	-11.812	0.086	0.428	0.048	8000.000
17.007	-1.068	-11.651	0.091	0.422	0.049	8000.000
16.837	-0.891	-11.405	0.093	0.425	0.040	8000.000
16.320	-1.143	-12.877	0.092	0.416	0.042	7998.000
10.381	-0.313	-18.318	0.097	0.402	0.020	7939.000
5.271	-0.834	-26.252	0.098	0.363	0.002	7899.000
2.893	1.063	-35.028	0.119	0.300	-0.000	7899.000
-13.131	0.971	-39.877	0.077	0.203	-0.025	7635.000
-12.211	1.539	-38.355	0.101	0.133	-0.025	7553.000
-11.402	-0.122	-36.366	0.115	0.185	-0.058	7553.000
-11.642	-0.108	-35.494	0.125	0.141	-0.026	7553.000
-11.393	-0.551	-35.272	0.117	0.093	-0.050	6791.000
-10.662	-0.567	-32.631	0.126	0.126	-0.015	6469.000
-11.730	-0.082	-32.699	0.126	0.078	-0.080	6181.000
-7.254	-0.387	-29.680	0.113	0.080	-0.007	6181.000
-10.269	-1.391	-30.645	0.116	0.104	-0.075	6181.000
-4.401	0.707	-30.081	0.130	0.101	-0.037	5001.000
-13.322	-1.711	-30.704	0.102	0.077	-0.012	4630.000
-6.176	0.820	-28.441	0.096	0.001	-0.057	4167.000
-6.012	-1.218	-28.903	0.114	0.150	-0.037	4167.000
-3.070	0.575	-24.963	0.114	0.037	-0.035	4167.000
-5.032	-2.125	-24.470	0.091	0.037	0.003	2623.000
-6.106	-0.124	-23.726	0.098	-0.085	-0.008	2623.000
-6.320	0.523	-25.106	0.082	0.026	-0.059	1869.000
-8.279	-0.048	-23.105	0.089	0.014	-0.013	1685.000
-3.964	-0.325	-20.112	0.085	-0.047	-0.026	1468.000
-7.245	-0.624	-21.844	0.081	-0.045	-0.018	1468.000
-6.554	0.500	-22.360	0.070	-0.029	-0.058	1468.000
-7.881	-0.793	-24.510	0.084	-0.120	0.004	571.000
-6.794	-0.706	-22.639	0.081	-0.075	-0.023	420.000
-6.006	-0.120	-19.527	0.072	-0.094	-0.038	420.000
-7.730	-0.100	-18.322	0.079	-0.036	-0.033	125.000
-5.928	-0.214	-19.556	0.071	-0.041	-0.035	101.000
-4.829	-0.805	-17.717	0.064	-0.039	-0.014	101.000
-4.242	0.065	-19.395	0.074	-0.064	-0.023	101.000
-6.664	-0.271	-18.962	0.069	-0.086	-0.022	0.000
-5.269	-0.222	-17.446	0.061	-0.090	-0.017	0.000
-4.772	-0.145	-18.199	0.072	-0.068	-0.017	14.000
-0.757	-1.110	-18.547	0.087	0.004	-0.004	39.000
-1.659	-1.442	-19.216	0.082	0.043	-0.001	39.000
-0.038	-2.151	-21.268	0.078	0.267	-0.007	233.000
13.155	0.512	-21.180	0.081	0.285	0.037	347.000
13.794	-0.048	-23.017	0.083	0.344	0.025	347.000
15.639	-0.212	-20.404	0.069	0.355	0.055	347.000
17.132	-0.191	-16.839	0.073	0.378	0.025	921.000
17.876	-0.315	-19.003	0.064	0.354	0.077	1170.000
17.488	-0.367	-17.615	0.061	0.370	0.028	1375.000
17.605	-0.170	-18.659	0.069	0.358	0.074	1375.000
19.613	-0.243	-15.657	0.061	0.375	0.033	2210.000
18.172	-0.299	-17.155	0.060	0.369	0.046	2557.000
19.638	-0.495	-14.750	0.071	0.382	0.051	3031.000
17.996	-0.039	-17.152	0.077	0.369	0.056	3479.000
19.417	-0.900	-13.716	0.073	0.391	0.065	3479.000
18.268	-0.480	-16.404	0.080	0.375	0.040	4161.000
19.697	-0.583	-11.670	0.075	0.407	0.058	4516.000
18.769	-0.727	-13.887	0.078	0.393	0.074	4516.000
17.119	-0.874	-14.642	0.090	0.398	-0.001	5681.000
19.208	-0.887	-12.575	0.096	0.400	0.119	5952.000
18.326	-1.153	-12.834	0.086	0.408	-0.022	6328.000
19.461	-0.646	-10.105	0.090	0.420	0.100	6750.000
19.661	-1.178	-10.191	0.079	0.422	0.010	6750.000
19.483	-0.474	-11.581	0.090	0.407	0.105	6750.000
17.391	-0.711	-12.538	0.086	0.415	-0.004	7454.000
17.636	-1.132	-10.476	0.090	0.428	0.081	7622.000
18.617	-1.682	-11.754	0.084	0.414	0.023	7758.000
21.793	0.175	-11.846	0.097	0.393	0.076	7840.000
18.316	-1.634	-11.687	0.080	0.415	0.059	7918.000
20.346	-0.680	-10.330	0.093	0.416	0.044	7918.000
16.565	-0.995	-11.386	0.092	0.426	0.057	7918.000
17.836	-0.849	-11.610	0.093	0.418	0.038	8000.000
12.375	-0.518	-16.425	0.093	0.406	0.048	8000.000
10.188	-0.965	-21.521	0.098	0.378	-0.008	8000.000
-0.245	-0.724	-29.071	0.111	0.368	0.009	7881.000
-5.598	-0.378	-35.079	0.096	0.300	-0.023	7701.000
-14.195	0.026	-34.545	0.085	0.178	-0.036	7616.000
-13.450	0.215	-35.593	0.106	0.141	-0.050	7616.000
-10.734	0.317	-33.013	0.110	0.128	-0.039	7616.000
-13.540	-0.381	-33.585	0.116	0.093	-0.040	6981.000
-9.740	-0.526	-31.651	0.120	0.052	-0.041	6787.000
-9.433	-0.442	-28.725	0.106	0.088	-0.019	6787.000
-9.168	-0.951	-28.183	0.106	0.102	-0.063	6787.000
-6.316	-0.444	-25.897	0.107	0.056	-0.011	5615.000
-7.911	-2.086	-29.789	0.103	0.160	-0.038	5404.000
-4.540	0.450	-26.767	0.120	0.102	-0.053	4800.000
-8.285	-0.963	-25.221	0.084	0.075	-0.002	4289.000
-0.726	0.762	-24.916	0.090	0.004	-0.033	3964.000
-4.454	-1.851	-24.432	0.098	0.085	0.008	3964.000
-5.441	-0.280	-25.373	0.084	0.048	-0.053	2913.000
-5.429	0.101	-24.474	0.091	0.031	-0.033	2795.000
-7.484	-0.248	-22.766	0.084	-0.004	-0.003	2795.000
-5.440	-0.079	-21.540	0.069	-0.121	-0.031	2795.000
-4.293	-0.083	-20.943	0.081	0.031	-0.010	1397.000
-5.162	0.006	-21.733	0.080	0.032	-0.046	1306.000
-4.231	-0.219	-21.948	0.086	-0.047	0.008	1306.000
-5.873	-0.347	-19.792	0.074	-0.041	-0.046	1306.000
-7.223	0.623	-20.702	0.069	-0.065	-0.046	1306.000
-6.984	-0.510	-22.539	0.076	-0.117	0.000	331.000
-4.402	-0.296	-20.186	0.068	-0.111	-0.025	245.000
-9.578	-1.427	-18.661	0.060	-0.011	-0.023	245.000
-3.348	0.659	-18.268	0.075	-0.159	-0.013	245.000
-5.135	-0.489	-19.600	0.069	-0.025	-0.027	2.000
-6.121	-0.117	-18.992	0.073	-0.075	-0.019	2.000
-5.137	-0.274	-20.134	0.075	-0.073	-0.019	1.000
-4.404	-0.473	-20.535	0.080	-0.014	-0.013	37.000
