Sampling fequency [Hz]:	100	x-velocity [mm/s]: 	100	Track length [mm]:	10	Cycles:	9000
Fx	Fy	Fz	Tx	Ty	Tz	x-Position
3.077	0.442	-26.445	0.454	0.004	0.038	1405.000
3.664	0.067	-26.247	0.467	0.001	0.053	1653.000
3.475	0.249	-26.089	0.475	0.026	0.054	2059.000
3.920	0.131	-27.753	0.481	0.056	0.022	2260.000
3.626	-0.661	-27.724	0.476	0.066	0.053	2867.000
3.592	0.170	-27.752	0.500	0.037	0.054	2980.000
3.255	-0.310	-29.203	0.500	0.098	0.028	3613.000
4.475	0.303	-29.240	0.511	0.124	0.064	4250.000
2.386	0.211	-31.320	0.521	0.081	0.079	4596.000
4.317	0.238	-31.484	0.522	0.159	0.036	4596.000
3.047	0.495	-31.878	0.533	0.130	0.066	4596.000
3.930	0.285	-31.078	0.524	0.175	0.047	5928.000
3.746	0.651	-30.999	0.526	0.164	0.058	6300.000
2.579	0.804	-30.693	0.518	0.173	0.036	6534.000
2.719	0.127	-30.044	0.519	0.153	0.044	6769.000
1.886	0.396	-30.394	0.518	0.181	0.047	7169.000
2.107	0.040	-30.181	0.504	0.199	0.046	7346.000
2.927	0.217	-27.988	0.489	0.185	0.038	7491.000
1.923	0.042	-25.282	0.463	0.171	0.037	7698.000
3.496	-0.062	-23.584	0.460	0.165	0.055	7806.000
0.388	-1.243	-27.308	0.451	0.184	0.050	7915.000
-0.085	1.325	-25.065	0.458	0.126	-0.002	7964.000
2.152	-0.786	-24.368	0.429	0.161	0.034	8000.000
-0.229	-0.322	-21.521	0.428	0.108	-0.003	7999.000
-3.436	-0.561	-23.467	0.434	-0.020	-0.029	7977.000
-1.762	-0.549	-23.013	0.415	0.025	-0.013	7940.000
-1.252	0.013	-22.279	0.405	-0.012	-0.001	7788.000
-2.553	-0.209	-21.356	0.402	-0.001	-0.052	7651.000
-3.901	-0.337	-23.053	0.400	-0.014	-0.005	7515.000
-3.517	0.046	-21.168	0.393	-0.037	-0.046	7287.000
-1.663	-0.005	-20.908	0.388	-0.035	-0.028	7089.000
-1.906	0.411	-23.119	0.404	-0.030	-0.020	6941.000
-1.400	-0.291	-22.469	0.403	-0.020	-0.045	6698.000
-1.717	-0.148	-22.345	0.402	-0.026	-0.026	6210.000
-1.524	-0.171	-22.152	0.403	-0.034	-0.023	5882.000
-1.193	-0.195	-21.024	0.378	-0.055	-0.052	5882.000
-1.576	-0.479	-19.799	0.363	-0.056	-0.023	5110.000
-2.059	-0.224	-19.501	0.367	-0.070	-0.028	4702.000
-1.230	-0.777	-19.885	0.357	-0.079	-0.036	4247.000
-0.799	0.595	-20.547	0.372	-0.109	-0.027	3652.000
-1.463	-0.260	-21.043	0.371	-0.135	-0.040	3245.000
-0.274	-0.418	-19.299	0.359	-0.110	-0.024	2834.000
-2.118	-0.582	-19.425	0.378	-0.158	-0.027	2285.000
-0.260	-0.164	-20.809	0.379	-0.172	-0.026	1992.000
-2.744	-0.622	-19.565	0.381	-0.171	-0.034	1638.000
-1.275	0.417	-21.081	0.395	-0.168	-0.020	1454.000
-2.139	0.257	-21.837	0.397	-0.191	-0.042	1079.000
-2.273	0.157	-21.125	0.404	-0.219	-0.035	817.000
-1.566	0.623	-22.482	0.411	-0.229	-0.027	610.000
-3.226	0.595	-22.788	0.408	-0.223	-0.037	405.000
-2.398	-0.647	-24.061	0.419	-0.241	-0.036	286.000
-7.904	0.438	-26.929	0.431	-0.211	-0.075	153.000
1.213	2.559	-23.981	0.433	-0.385	-0.023	69.000
-4.972	0.018	-25.104	0.429	-0.215	-0.059	17.000
-1.373	0.892	-24.696	0.426	-0.202	-0.020	0.000
1.511	1.731	-26.708	0.433	-0.126	0.006	2.000
3.526	1.500	-27.035	0.432	-0.025	0.052	41.000
0.795	1.418	-27.045	0.437	-0.009	0.021	127.000
6.563	3.706	-25.707	0.453	-0.135	0.010	265.000
0.088	2.026	-27.242	0.446	-0.097	0.053	373.000
2.662	1.802	-24.718	0.440	-0.071	0.032	482.000
2.693	1.048	-27.701	0.451	-0.067	0.052	482.000
3.052	1.173	-27.632	0.465	-0.021	0.038	1002.000
2.825	0.680	-27.561	0.469	-0.025	0.046	1231.000
2.971	0.566	-27.220	0.479	-0.003	0.054	1579.000
3.005	0.596	-28.611	0.493	-0.012	0.039	1759.000
3.188	0.208	-28.782	0.508	0.026	0.053	1759.000
3.099	0.316	-29.127	0.507	0.037	0.077	2698.000
2.961	0.036	-27.678	0.501	0.087	0.025	3051.000
3.253	0.621	-30.306	0.524	0.039	0.062	3582.000
1.789	1.164	-31.579	0.534	0.067	0.053	3997.000
4.682	0.242	-30.747	0.530	0.118	0.049	4535.000
2.012	1.099	-31.378	0.524	0.054	0.070	4811.000
3.707	0.497	-31.251	0.530	0.152	0.040	4811.000
2.948	0.462	-32.045	0.538	0.164	0.060	5769.000
4.187	1.009	-31.925	0.529	0.221	0.044	6156.000
4.072	0.387	-29.470	0.506	0.203	0.046	6443.000
4.640	0.571	-30.214	0.520	0.222	0.036	6752.000
4.477	0.169	-29.910	0.509	0.225	0.051	7064.000
3.911	0.611	-30.942	0.523	0.219	0.053	7279.000
3.554	0.435	-28.840	0.503	0.242	0.038	7426.000
2.570	0.160	-28.013	0.485	0.155	0.047	7658.000
2.251	0.501	-25.254	0.465	0.175	0.017	7658.000
4.821	0.020	-27.535	0.460	0.126	0.090	7658.000
2.069	-0.395	-25.156	0.462	0.238	0.030	7952.000
3.449	0.452	-26.072	0.458	0.123	0.033	7989.000
1.159	-0.561	-24.905	0.447	0.152	0.024	8000.000
-2.614	-0.531	-24.709	0.457	-0.001	-0.048	7992.000
-4.611	0.269	-24.044	0.441	-0.020	-0.003	7933.000
-4.390	0.369	-22.853	0.433	-0.044	-0.046	7859.000
-0.797	0.501	-22.505	0.424	-0.058	-0.045	7736.000
-4.041	-0.719	-23.045	0.408	-0.042	0.010	7560.000
-2.087	0.378	-21.750	0.411	-0.052	-0.063	7362.000
-1.195	-0.146	-22.059	0.409	-0.047	-0.033	7241.000
-1.823	0.322	-23.146	0.412	-0.013	-0.019	6941.000
-1.017	0.124	-23.342	0.412	-0.016	-0.048	6681.000
-0.207	0.330	-24.472	0.423	0.005	-0.035	6349.000
-1.129	0.385	-24.598	0.423	-0.024	-0.038	5986.000
-0.916	-0.045	-22.237	0.405	-0.035	-0.026	5762.000
-1.312	-0.105	-20.990	0.384	-0.063	-0.036	5762.000
-2.474	-0.029	-22.009	0.387	-0.073	-0.054	4824.000
-1.308	0.420	-20.576	0.378	-0.086	-0.021	4552.000
-0.608	0.074	-19.142	0.365	-0.071	-0.041	3826.000
-2.185	-0.597	-19.807	0.362	-0.123	-0.036	3554.000
-0.145	0.232	-18.717	0.359	-0.108	-0.032	3554.000
-0.486	-0.099	-18.703	0.358	-0.128	-0.039	2564.000
-1.688	-0.356	-19.285	0.365	-0.128	-0.026	2236.000
-1.274	-0.149	-19.685	0.383	-0.160	-0.039	1888.000
-1.882	-0.554	-20.581	0.385	-0.186	-0.028	1443.000
-1.659	0.058	-21.470	0.411	-0.188	-0.033	1191.000
-2.296	0.037	-22.434	0.407	-0.223	-0.037	979.000
-1.680	0.471	-22.356	0.409	-0.238	-0.030	677.000
-4.376	0.495	-24.641	0.429	-0.220	-0.054	495.000
-2.769	0.377	-25.158	0.426	-0.246	-0.039	326.000
-4.472	0.788	-26.188	0.443	-0.232	-0.048	202.000
2.564	1.962	-24.732	0.446	-0.375	0.006	122.000
-3.738	1.336	-29.030	0.452	-0.322	-0.087	39.000
-0.630	0.979	-26.267	0.444	-0.234	-0.030	9.000
-1.351	1.790	-27.002	0.450	-0.266	-0.030	0.000
-1.679	1.265	-27.666	0.446	-0.229	-0.036	0.000
-1.534	1.330	-26.938	0.447	-0.240	-0.025	0.000
-1.718	1.413	-27.489	0.446	-0.240	-0.038	0.000
-0.703	1.328	-26.946	0.445	-0.208	-0.017	3.000
3.800	1.516	-28.379	0.444	-0.021	0.053	37.000
3.007	1.110	-27.763	0.446	-0.092	0.056	80.000
7.297	2.743	-27.314	0.454	-0.141	0.048	186.000
-1.715	1.095	-27.766	0.446	-0.041	0.009	333.000
3.464	1.950	-26.508	0.443	-0.089	0.052	458.000
2.487	0.488	-27.188	0.438	-0.029	0.033	571.000
2.976	0.930	-24.030	0.437	-0.011	0.032	921.000
2.355	0.150	-25.382	0.444	-0.041	0.046	981.000
2.900	0.618	-24.778	0.447	-0.026	0.034	1538.000
3.006	0.316	-26.176	0.464	-0.004	0.066	1783.000
2.902	0.663	-27.399	0.479	-0.003	0.049	2044.000
2.212	-0.109	-26.257	0.476	0.025	0.031	2593.000
3.644	0.010	-26.782	0.489	0.041	0.049	2921.000
4.224	0.305	-30.176	0.505	0.069	0.057	3193.000
2.007	0.058	-31.171	0.518	0.051	0.049	3771.000
3.665	0.644	-30.261	0.527	0.106	0.045	4409.000
3.535	0.053	-30.785	0.529	0.113	0.074	4596.000
2.848	0.074	-31.480	0.527	0.122	0.029	5237.000
3.384	0.521	-31.806	0.530	0.145	0.081	5581.000
3.211	0.909	-32.017	0.531	0.165	0.038	5828.000
4.071	0.402	-32.299	0.534	0.213	0.056	5828.000
4.647	1.281	-32.541	0.543	0.236	0.064	6595.000
3.777	0.848	-30.504	0.521	0.239	0.034	6914.000
4.360	0.327	-30.712	0.527	0.210	0.054	7176.000
4.258	0.542	-30.030	0.512	0.217	0.039	7410.000
2.560	-0.118	-30.622	0.512	0.186	0.047	7591.000
3.049	0.337	-27.894	0.488	0.203	0.035	7710.000
-0.087	0.531	-27.660	0.466	0.208	0.048	7784.000
4.476	0.580	-22.642	0.468	0.211	0.019	7909.000
3.469	-0.261	-25.323	0.438	0.127	0.023	7971.000
0.963	-0.599	-21.707	0.429	0.153	0.000	8000.000
0.457	-0.983	-22.820	0.434	0.056	-0.025	8000.000
-2.782	-0.834	-20.994	0.425	-0.052	-0.024	7950.000
-5.609	-0.577	-22.194	0.416	-0.044	-0.055	7883.000
-7.021	-1.270	-21.163	0.401	0.030	-0.043	7748.000
-0.729	-0.395	-22.446	0.408	-0.056	-0.022	7613.000
-2.361	0.093	-23.294	0.411	0.012	-0.035	7481.000
-1.338	-0.068	-21.485	0.393	0.022	-0.024	7225.000
-1.808	-0.376	-22.314	0.398	-0.017	-0.041	7035.000
-2.371	0.190	-21.311	0.405	-0.030	-0.033	6781.000
-2.645	0.443	-24.214	0.416	-0.067	-0.029	6440.000
-2.720	-0.314	-23.132	0.410	-0.062	-0.028	6361.000
-3.331	-0.224	-20.769	0.399	-0.102	-0.033	5911.000
-3.061	0.476	-21.859	0.405	-0.099	-0.022	5402.000
-2.058	-0.432	-20.380	0.388	-0.086	-0.051	5211.000
-2.797	-0.251	-21.299	0.388	-0.133	-0.025	4604.000
-3.220	0.053	-20.887	0.377	-0.122	-0.035	4123.000
-0.666	-0.798	-19.113	0.357	-0.091	-0.034	3577.000
-3.358	0.274	-19.195	0.380	-0.156	-0.034	3042.000
-2.553	-0.220	-19.634	0.374	-0.138	-0.036	2691.000
-1.711	0.115	-19.017	0.369	-0.152	-0.038	2360.000
-1.350	-0.623	-19.509	0.377	-0.136	0.007	2360.000
-0.967	-0.909	-19.153	0.360	-0.138	-0.032	1552.000
-1.826	-0.084	-20.810	0.385	-0.173	-0.029	1242.000
-1.170	-0.236	-19.900	0.376	-0.171	-0.016	1005.000
-1.888	-0.065	-21.506	0.389	-0.197	-0.043	746.000
-1.931	0.673	-21.529	0.389	-0.208	-0.015	531.000
-1.464	0.658	-22.774	0.407	-0.220	-0.045	458.000
-2.208	0.063	-24.412	0.415	-0.223	-0.042	262.000
2.234	3.417	-26.417	0.439	-0.306	-0.046	137.000
-2.068	-0.223	-26.675	0.427	-0.211	-0.030	54.000
0.510	1.100	-27.008	0.437	-0.244	-0.048	9.000
-2.941	1.485	-27.309	0.452	-0.247	-0.023	0.000
-0.654	1.539	-28.174	0.450	-0.210	-0.044	0.000
3.949	1.726	-28.802	0.447	-0.028	0.051	32.000
3.028	1.336	-28.505	0.456	-0.032	0.053	101.000
-0.587	-0.488	-25.462	0.438	0.035	-0.004	152.000
3.422	0.825	-26.668	0.443	-0.170	0.075	353.000
1.456	1.285	-27.028	0.446	-0.067	0.030	440.000
2.979	1.282	-26.764	0.445	-0.077	0.046	622.000
1.953	0.507	-26.395	0.444	-0.018	0.041	833.000
2.653	0.589	-23.872	0.431	-0.027	0.038	1180.000
2.481	-0.305	-23.876	0.429	-0.001	0.042	1493.000
2.500	0.236	-24.334	0.443	0.007	0.035	1801.000
2.854	-0.105	-24.840	0.448	0.013	0.045	2121.000
3.560	0.339	-26.570	0.471	0.015	0.055	2449.000
3.180	0.552	-27.836	0.490	0.066	0.034	2926.000
3.863	0.357	-29.069	0.504	0.078	0.058	3427.000
2.265	0.992	-30.212	0.523	0.037	0.039	3896.000
3.643	0.280	-30.382	0.519	0.110	0.048	4366.000
2.014	0.582	-31.100	0.522	0.088	0.017	4811.000
2.740	0.794	-31.741	0.539	0.135	0.031	5296.000
3.629	0.817	-32.370	0.540	0.142	0.059	5636.000
4.242	0.864	-32.270	0.536	0.169	0.037	5919.000
4.541	0.715	-30.784	0.518	0.217	0.050	6189.000
4.044	0.559	-31.655	0.532	0.230	0.052	6393.000
4.969	0.694	-32.656	0.539	0.240	0.044	6936.000
3.861	0.438	-31.994	0.537	0.251	0.048	7144.000
3.240	0.827	-32.162	0.538	0.256	0.043	7387.000
2.973	0.384	-29.488	0.508	0.195	0.040	7441.000
1.860	-0.373	-29.102	0.504	0.201	0.039	7441.000
6.759	0.543	-30.314	0.511	0.143	0.046	7836.000
-0.720	-0.914	-28.601	0.494	0.254	0.038	7932.000
3.747	0.110	-27.798	0.479	0.157	0.011	7986.000
1.766	-0.470	-26.944	0.472	0.156	0.056	7997.000
2.100	-0.285	-25.110	0.466	0.167	0.006	7999.000
-2.170	-0.802	-22.857	0.456	-0.051	-0.043	7965.000
-4.409	-0.622	-22.210	0.437	-0.050	-0.043	7916.000
-4.515	-0.260	-20.938	0.411	0.017	-0.037	7860.000
0.344	1.021	-22.682	0.414	-0.056	-0.019	7685.000
-3.485	0.319	-22.089	0.410	0.011	-0.039	7560.000
-0.380	-0.241	-21.685	0.396	0.028	-0.018	7417.000
-0.183	0.081	-22.050	0.395	-0.016	-0.043	7141.000
-2.008	-0.301	-22.068	0.403	-0.008	-0.026	6880.000
-1.990	0.143	-23.190	0.412	-0.058	-0.027	6597.000
-4.223	0.669	-23.351	0.411	-0.096	-0.042	6340.000
-3.312	-0.322	-22.182	0.416	-0.073	-0.035	5961.000
-3.823	-0.258	-22.295	0.410	-0.120	-0.018	5616.000
-3.309	-0.242	-22.499	0.404	-0.093	-0.036	5193.000
-2.546	-0.048	-21.027	0.392	-0.110	-0.049	4778.000
-2.417	0.197	-21.875	0.400	-0.133	-0.018	4347.000
-2.631	0.008	-20.571	0.382	-0.131	-0.040	4347.000
-1.488	-0.345	-19.653	0.360	-0.116	-0.031	3278.000
-4.051	0.171	-19.062	0.374	-0.167	-0.031	2947.000
-1.286	-0.266	-19.673	0.377	-0.134	-0.035	2518.000
-3.476	0.515	-21.603	0.399	-0.185	-0.042	2062.000
-0.248	0.146	-20.236	0.390	-0.146	-0.042	1859.000
-1.569	0.227	-19.889	0.388	-0.165	-0.041	1446.000
-1.266	-0.447	-20.914	0.392	-0.174	-0.029	1102.000
-1.137	0.181	-21.590	0.404	-0.194	-0.024	952.000
-1.151	0.729	-21.461	0.397	-0.205	-0.033	668.000
-1.754	0.166	-22.887	0.411	-0.195	-0.041	464.000
-1.288	1.271	-24.946	0.430	-0.253	-0.039	325.000
-3.916	0.986	-25.709	0.432	-0.213	-0.068	250.000
2.010	2.545	-22.655	0.444	-0.321	-0.029	89.000
-0.852	1.533	-28.714	0.442	-0.158	-0.039	29.000
-2.985	0.711	-26.305	0.441	-0.243	-0.012	0.000
2.234	1.435	-27.834	0.451	-0.138	0.007	9.000
3.305	1.146	-27.777	0.436	-0.012	0.031	75.000
6.293	1.665	-27.678	0.436	-0.046	0.075	160.000
-2.154	-0.967	-29.511	0.425	-0.035	0.065	263.000
3.017	1.407	-26.157	0.445	-0.093	0.024	424.000
0.666	0.257	-26.585	0.439	-0.082	0.043	557.000
1.832	0.862	-26.110	0.449	-0.046	0.024	758.000
2.784	0.305	-26.083	0.437	-0.043	0.056	1055.000
2.841	-0.092	-23.082	0.428	-0.011	0.028	1294.000
2.709	-0.063	-24.978	0.443	0.006	0.047	1294.000
3.683	0.163	-26.028	0.459	0.016	0.051	1294.000
3.158	0.513	-26.370	0.474	0.033	0.029	2289.000
3.382	0.680	-27.340	0.490	0.058	0.038	2523.000
3.901	0.203	-29.236	0.494	0.058	0.049	3101.000
2.006	0.744	-29.041	0.512	0.042	0.049	3547.000
3.342	0.362	-30.172	0.516	0.096	0.036	3547.000
3.219	-0.288	-30.644	0.527	0.079	0.062	4587.000
1.604	-0.708	-31.287	0.522	0.105	0.068	4991.000
3.821	0.219	-30.945	0.526	0.133	0.051	5116.000
3.276	0.395	-32.363	0.540	0.152	0.053	5836.000
4.021	0.525	-32.946	0.540	0.185	0.052	6015.000
3.300	0.306	-32.435	0.532	0.169	0.039	6467.000
3.649	0.306	-31.911	0.529	0.191	0.042	6790.000
3.564	0.707	-30.222	0.522	0.208	0.050	7078.000
3.533	-0.058	-30.576	0.520	0.212	0.038	7265.000
3.307	-0.234	-29.203	0.494	0.199	0.058	7460.000
1.897	0.219	-26.331	0.486	0.189	0.028	7658.000
2.592	-0.820	-27.826	0.477	0.173	0.044	7764.000
2.460	-0.741	-24.302	0.456	0.279	-0.013	7857.000
4.524	-0.423	-25.470	0.447	0.086	0.050	7926.000
-0.163	-0.738	-23.236	0.441	0.198	0.037	7992.000
0.703	0.147	-23.173	0.427	0.120	0.025	8000.000
-3.461	-0.585	-23.620	0.444	-0.039	-0.050	7984.000
-4.066	-0.096	-21.724	0.427	-0.073	-0.058	7932.000
-0.558	-0.091	-21.753	0.419	-0.090	-0.019	7874.000
-4.970	-0.620	-24.268	0.420	-0.012	-0.040	7724.000
-1.737	-0.143	-21.969	0.407	-0.060	-0.045	7625.000
-1.749	0.089	-22.821	0.417	0.000	-0.015	7428.000
-1.951	0.382	-24.526	0.431	0.011	-0.036	7251.000
-1.311	-0.015	-24.495	0.422	-0.025	-0.037	6917.000
-2.088	-0.319	-22.248	0.409	-0.031	-0.021	6760.000
-1.669	-0.081	-21.697	0.400	-0.032	-0.029	6760.000
-2.572	0.305	-23.508	0.412	-0.065	-0.035	5890.000
-2.197	-0.091	-22.168	0.409	-0.066	-0.039	5626.000
-1.752	-0.109	-22.023	0.400	-0.103	-0.031	5105.000
-3.032	-0.078	-21.074	0.385	-0.091	-0.015	4725.000
-2.875	-0.572	-19.882	0.386	-0.115	-0.032	4207.000
-2.822	-0.773	-21.503	0.386	-0.123	-0.018	3935.000
-2.082	0.521	-20.134	0.377	-0.127	-0.034	3373.000
-3.292	-0.815	-19.279	0.364	-0.151	-0.031	3245.000
-1.109	-0.148	-19.431	0.376	-0.105	-0.022	2443.000
-1.538	-0.607	-18.937	0.362	-0.146	-0.015	2443.000
-0.659	-0.713	-20.073	0.379	-0.122	-0.033	1725.000
-2.094	0.586	-20.354	0.388	-0.168	-0.043	1378.000
-1.636	-0.085	-21.827	0.394	-0.194	-0.023	1214.000
-2.900	0.208	-20.696	0.404	-0.209	-0.036	933.000
-3.121	-0.107	-22.790	0.401	-0.226	-0.024	622.000
-1.222	0.457	-21.141	0.400	-0.246	-0.029	622.000
-1.991	-0.029	-20.664	0.397	-0.224	-0.025	622.000
-1.087	0.922	-22.463	0.393	-0.267	-0.013	212.000
-2.800	1.494	-25.064	0.432	-0.240	-0.100	105.000
-3.703	-0.458	-25.640	0.423	-0.154	-0.016	34.000
-0.771	1.917	-27.796	0.441	-0.247	-0.039	1.000
0.470	1.668	-27.738	0.452	-0.171	-0.000	2.000
5.291	1.846	-28.467	0.451	-0.065	0.034	57.000
3.396	1.600	-29.538	0.456	0.036	0.017	114.000
6.820	2.417	-28.519	0.464	-0.064	0.018	211.000
-0.141	-0.359	-30.181	0.457	-0.007	0.046	349.000
3.695	1.937	-27.940	0.466	-0.119	0.036	530.000
2.153	0.875	-27.062	0.456	-0.084	0.047	706.000
2.527	0.988	-26.756	0.457	-0.035	0.030	950.000
3.193	0.690	-26.671	0.448	-0.024	0.039	1174.000
3.096	0.393	-25.702	0.458	0.002	0.037	1430.000
3.395	0.469	-24.520	0.449	0.017	0.042	1856.000
3.301	0.544	-25.061	0.457	0.038	0.038	2086.000
3.426	0.241	-26.389	0.462	0.045	0.048	2588.000
3.421	0.541	-26.031	0.472	0.065	0.030	3085.000
2.726	-0.049	-26.720	0.476	0.032	0.049	3603.000
4.606	-0.271	-28.157	0.487	0.111	0.050	3941.000
2.318	0.987	-30.331	0.514	0.079	0.044	4440.000
3.752	0.179	-30.999	0.518	0.135	0.021	4906.000
2.345	0.868	-31.877	0.537	0.132	0.072	5379.000
3.574	0.419	-31.362	0.528	0.158	0.026	5760.000
3.332	0.256	-32.458	0.539	0.165	0.046	6063.000
1.935	1.246	-32.120	0.543	0.148	0.071	6453.000
1.980	0.349	-30.561	0.523	0.153	0.032	6782.000
1.543	0.336	-30.937	0.528	0.167	0.034	7019.000
2.734	0.472	-29.935	0.512	0.153	0.046	7155.000
3.370	0.207	-28.826	0.502	0.201	0.030	7312.000
3.080	0.051	-29.851	0.503	0.207	0.055	7645.000
2.482	0.239	-29.265	0.511	0.203	0.056	7771.000
3.493	1.941	-29.039	0.498	0.167	0.081	7833.000
-0.231	-1.130	-25.883	0.481	0.201	0.009	7919.000
3.039	0.329	-26.597	0.463	0.149	0.029	7989.000
0.965	-0.662	-24.559	0.453	0.180	0.041	8000.000
-3.219	-0.317	-25.010	0.469	-0.047	-0.041	7978.000
-3.738	0.097	-23.041	0.427	-0.078	-0.074	7931.000
-1.023	-0.052	-21.415	0.416	-0.084	-0.025	7892.000
-5.869	-0.991	-22.588	0.411	-0.018	-0.026	7892.000
-1.441	-0.036	-21.862	0.400	-0.070	-0.055	7641.000
-3.026	0.035	-21.114	0.391	-0.002	-0.015	7337.000
-2.221	-0.383	-21.221	0.384	0.018	-0.026	7211.000
-1.457	0.072	-22.452	0.400	-0.021	-0.046	7003.000
-1.603	0.073	-22.447	0.406	-0.010	-0.023	6623.000
-2.106	0.378	-24.284	0.421	-0.040	-0.031	6311.000
-1.768	-0.061	-22.190	0.409	-0.055	-0.038	6311.000
-2.083	-0.251	-20.769	0.390	-0.054	-0.045	5565.000
-1.646	0.350	-21.245	0.392	-0.083	-0.021	5146.000
-2.529	-0.014	-20.217	0.378	-0.097	-0.013	4777.000
-2.483	-0.074	-20.380	0.381	-0.101	-0.041	4399.000
-2.297	-0.578	-19.141	0.359	-0.094	-0.017	3992.000
-1.798	0.152	-18.262	0.356	-0.122	-0.042	3992.000
-2.637	-0.271	-18.805	0.354	-0.142	-0.023	2893.000
-0.990	-0.486	-18.521	0.363	-0.111	-0.024	2595.000
-0.777	0.021	-19.902	0.376	-0.150	-0.037	2070.000
-1.013	0.240	-20.785	0.388	-0.117	-0.029	1668.000
-1.484	-0.419	-20.725	0.393	-0.175	-0.029	1459.000
-2.153	0.184	-21.971	0.401	-0.185	-0.028	1118.000
-2.683	-0.037	-20.963	0.402	-0.211	-0.038	928.000
-2.724	-0.089	-21.828	0.411	-0.219	-0.029	644.000
-1.550	0.926	-23.675	0.418	-0.266	-0.028	492.000
-2.157	0.859	-24.982	0.424	-0.252	-0.032	297.000
-0.151	0.908	-23.641	0.428	-0.294	-0.013	165.000
-2.970	1.074	-26.764	0.439	-0.249	-0.090	99.000
-2.670	-0.247	-24.431	0.427	-0.175	-0.017	31.000
-1.185	1.603	-26.815	0.443	-0.238	-0.043	0.000
-1.627	1.128	-26.728	0.437	-0.212	-0.012	0.000
3.561	1.206	-26.749	0.432	-0.028	0.039	34.000
2.651	0.909	-26.427	0.438	-0.100	0.051	106.000
7.149	2.428	-27.234	0.448	-0.120	0.044	197.000
-1.818	0.711	-28.378	0.443	-0.026	0.021	338.000
4.649	2.088	-26.655	0.444	-0.080	0.037	412.000
2.889	0.736	-27.169	0.443	-0.018	0.036	613.000
3.388	0.885	-25.699	0.449	-0.030	0.038	826.000
2.724	0.284	-27.238	0.456	-0.038	0.043	1055.000
2.791	0.981	-26.373	0.468	-0.024	0.043	1431.000
2.316	0.599	-27.459	0.476	-0.006	0.028	1831.000
2.333	0.546	-27.393	0.480	-0.005	0.040	2199.000
2.262	0.100	-27.686	0.486	0.029	0.026	2539.000
3.309	0.083	-28.149	0.491	0.046	0.051	2785.000
4.572	0.701	-29.390	0.502	0.071	0.049	3084.000
1.940	0.338	-30.738	0.515	0.046	0.057	3084.000
3.714	0.882	-30.912	0.529	0.112	0.052	4275.000
2.326	0.110	-31.079	0.526	0.119	0.035	4817.000
2.531	0.307	-30.123	0.524	0.092	0.044	5245.000
2.295	1.139	-31.904	0.541	0.131	0.073	5648.000
3.036	1.378	-32.540	0.539	0.161	0.035	5964.000
3.896	0.407	-31.191	0.521	0.202	0.048	6383.000
4.191	0.769	-30.429	0.519	0.218	0.057	6628.000
3.974	0.189	-28.783	0.498	0.220	0.036	6957.000
3.838	-0.234	-27.058	0.491	0.204	0.050	7209.000
4.027	0.867	-27.718	0.499	0.198	0.037	7397.000
2.333	-0.012	-27.678	0.478	0.157	0.041	7458.000
2.606	-0.008	-24.682	0.457	0.178	0.022	7730.000
-0.361	0.371	-26.065	0.446	0.198	0.048	7855.000
3.890	0.906	-21.175	0.444	0.213	0.009	7926.000
3.826	-0.479	-24.319	0.421	0.107	0.020	7973.000
1.293	-0.344	-22.353	0.427	0.157	0.003	8000.000
2.542	-0.749	-22.958	0.424	0.139	0.004	7997.000
-1.738	-0.602	-21.952	0.439	-0.060	-0.039	7980.000
-3.538	-0.176	-23.534	0.440	-0.057	-0.043	7908.000
-5.040	-0.297	-23.781	0.442	0.039	-0.035	7805.000
-0.949	0.293	-24.714	0.449	-0.029	-0.029	7697.000
-3.252	1.159	-26.273	0.453	0.014	-0.043	7534.000
-0.862	-0.072	-24.525	0.446	0.030	-0.028	7477.000
-0.821	0.193	-25.960	0.441	-0.007	-0.046	7141.000
-2.223	0.207	-24.694	0.432	-0.020	-0.034	6879.000
-2.020	0.196	-23.167	0.418	-0.041	-0.027	6647.000
-2.341	-0.190	-23.063	0.418	-0.047	-0.037	6261.000
-3.445	0.167	-22.838	0.417	-0.085	-0.032	6189.000
-2.397	-0.239	-21.296	0.395	-0.090	-0.025	6189.000
-2.448	-0.542	-20.475	0.380	-0.084	-0.015	5252.000
-2.267	-0.346	-20.281	0.374	-0.082	-0.054	4918.000
-2.840	0.266	-19.726	0.374	-0.124	-0.013	4215.000
-2.172	-0.125	-19.428	0.371	-0.144	-0.047	3835.000
-1.278	-0.417	-19.493	0.362	-0.114	-0.024	3271.000
-3.336	0.414	-19.015	0.367	-0.162	-0.028	2952.000
-1.119	-0.153	-19.976	0.372	-0.123	-0.046	2402.000
-2.802	-0.532	-18.826	0.368	-0.143	-0.038	2181.000
0.192	0.264	-19.099	0.378	-0.123	-0.039	1881.000
-1.270	-0.733	-20.333	0.369	-0.144	-0.020	1398.000
-0.878	0.149	-19.755	0.385	-0.152	-0.029	1068.000
-1.627	-0.299	-22.748	0.408	-0.197	-0.030	835.000
-1.619	0.721	-22.960	0.413	-0.229	-0.035	702.000
-2.075	0.840	-24.705	0.433	-0.211	-0.045	440.000
-1.913	1.335	-24.946	0.438	-0.248	-0.045	288.000
-1.677	1.899	-28.095	0.458	-0.249	-0.072	225.000
-3.265	0.214	-26.388	0.452	-0.232	-0.044	82.000
