Sampling fequency [Hz]:	100	x-velocity [mm/s]: 	100	Track length [mm]:	10	Cycles:	9000
Fx	Fy	Fz	Tx	Ty	Tz	x-Position
16.550	1.743	-28.724	0.124	0.080	0.049	2577.000
14.854	2.261	-26.653	0.129	0.071	0.059	2577.000
16.179	1.618	-27.642	0.128	0.120	0.065	2577.000
15.568	0.328	-29.452	0.135	0.094	0.061	4117.000
17.174	1.755	-29.465	0.144	0.177	0.033	4275.000
17.820	1.491	-29.761	0.162	0.183	0.092	5065.000
15.510	1.601	-28.276	0.151	0.168	0.078	5443.000
18.639	2.678	-28.171	0.132	0.197	0.026	5807.000
13.733	1.065	-27.442	0.125	0.160	0.055	6294.000
14.754	1.861	-24.153	0.124	0.168	0.085	6394.000
13.539	1.545	-24.943	0.112	0.188	0.055	6394.000
13.667	1.161	-24.831	0.125	0.186	0.040	6394.000
14.983	1.509	-25.893	0.123	0.226	0.066	7301.000
13.426	2.009	-24.767	0.107	0.220	0.012	7301.000
13.254	1.273	-25.161	0.100	0.217	0.059	7700.000
15.001	0.932	-20.443	0.086	0.211	0.035	7733.000
8.331	0.615	-23.273	0.081	0.188	0.045	7733.000
10.682	3.030	-22.287	0.107	0.109	0.080	7733.000
11.795	0.633	-24.301	0.103	0.160	0.034	7990.000
12.271	1.809	-22.061	0.089	0.191	0.031	8000.000
7.637	1.711	-19.687	0.089	0.120	0.016	7993.000
4.488	0.676	-16.129	0.078	0.011	-0.004	7964.000
1.805	-0.359	-16.476	0.084	-0.104	-0.020	7869.000
-8.126	1.642	-13.333	0.058	-0.214	-0.074	7813.000
-5.705	1.592	-16.112	-0.004	-0.226	-0.030	7813.000
-5.681	0.666	-9.508	0.045	-0.199	-0.002	7395.000
-1.649	4.548	-4.654	0.049	-0.038	-0.007	7263.000
-3.157	1.352	-13.919	0.006	-0.090	-0.109	7263.000
5.583	0.488	-20.483	0.016	-0.008	-0.072	7263.000
1.092	2.413	-16.784	0.008	0.013	0.024	6564.000
3.431	1.825	-18.406	0.030	-0.003	-0.079	6564.000
5.049	-0.114	-13.498	0.010	0.025	-0.112	5677.000
-2.838	3.145	-5.420	-0.025	-0.014	-0.021	5309.000
-3.660	1.535	-12.517	0.051	-0.173	0.025	4890.000
-1.283	4.222	-10.901	-0.002	-0.223	-0.048	4401.000
-5.033	2.439	-6.455	0.017	-0.131	-0.059	4401.000
-7.629	3.472	-10.255	0.027	-0.231	0.038	3360.000
-3.049	3.995	-16.528	0.006	-0.261	-0.047	3238.000
0.643	2.770	-17.336	0.012	-0.276	-0.141	3238.000
2.789	3.524	-10.907	0.025	-0.067	0.006	3238.000
-3.146	4.084	-9.040	-0.014	-0.049	-0.053	1899.000
-1.074	1.864	-9.940	0.014	-0.150	-0.148	1899.000
-0.040	2.379	-19.747	-0.005	-0.131	0.074	1899.000
-3.862	7.386	-29.516	0.020	-0.176	-0.025	1899.000
0.627	3.753	-25.010	0.007	-0.265	-0.185	681.000
-1.834	3.347	-16.275	0.017	-0.271	-0.101	561.000
-0.868	1.973	-9.403	0.036	-0.153	-0.084	561.000
-4.274	1.268	-16.241	0.034	-0.276	-0.086	561.000
-10.344	-2.777	-14.142	0.008	-0.208	-0.092	126.000
-3.409	1.905	-11.708	0.029	-0.236	-0.061	126.000
-2.822	3.802	-15.272	0.020	-0.276	-0.081	5.000
-3.619	2.615	-16.155	0.006	-0.234	-0.050	5.000
-3.657	2.344	-15.005	0.015	-0.250	-0.095	5.000
-4.116	2.567	-14.657	0.025	-0.274	-0.058	5.000
-4.228	2.798	-15.820	0.030	-0.288	-0.067	0.000
-0.700	1.643	-15.919	0.060	-0.277	-0.048	22.000
3.559	1.822	-21.309	0.075	-0.162	-0.020	22.000
2.205	1.010	-22.172	0.035	0.060	0.000	22.000
10.439	2.798	-16.937	0.077	-0.047	0.017	322.000
9.748	1.490	-22.957	0.097	-0.042	0.051	322.000
11.188	1.999	-21.766	0.090	-0.017	0.033	322.000
12.938	2.161	-23.102	0.100	-0.059	0.047	891.000
12.667	1.519	-24.692	0.110	0.028	0.052	972.000
15.280	2.397	-25.710	0.113	0.035	0.066	972.000
14.104	2.425	-25.591	0.105	0.021	0.051	1700.000
15.323	1.519	-26.039	0.112	0.056	0.065	2033.000
14.589	1.764	-25.116	0.105	0.066	0.056	2493.000
13.423	1.755	-23.089	0.115	0.072	0.012	2900.000
15.906	1.190	-26.044	0.114	0.120	0.068	3303.000
13.492	1.640	-23.972	0.106	0.097	0.068	3303.000
16.080	1.839	-25.558	0.118	0.162	-0.025	3303.000
16.863	2.045	-27.731	0.121	0.158	0.119	4714.000
16.175	2.297	-27.843	0.137	0.178	0.043	4867.000
15.320	1.335	-27.493	0.132	0.172	-0.004	4867.000
14.627	2.167	-27.414	0.143	0.159	0.105	4867.000
15.628	2.077	-30.173	0.143	0.214	0.112	6390.000
15.912	1.120	-29.429	0.129	0.199	0.002	6586.000
14.717	1.729	-27.376	0.147	0.202	0.133	6928.000
12.610	1.703	-26.972	0.120	0.158	0.023	7175.000
14.082	1.698	-28.205	0.126	0.167	0.052	7323.000
14.819	1.649	-25.192	0.116	0.218	0.084	7591.000
13.880	1.575	-25.610	0.108	0.218	0.037	7691.000
16.752	1.972	-22.608	0.103	0.219	0.041	7691.000
11.094	-0.206	-25.175	0.088	0.235	0.071	7691.000
15.107	1.503	-23.569	0.096	0.270	-0.003	7982.000
11.025	1.908	-22.557	0.098	0.175	0.054	8000.000
11.304	1.450	-21.218	0.095	0.154	0.049	8000.000
11.050	1.161	-22.226	0.093	0.188	0.026	8000.000
10.366	1.302	-19.496	0.073	0.178	0.017	7983.000
4.529	0.953	-18.864	0.083	0.001	-0.007	7949.000
-6.484	0.694	-16.600	0.123	-0.130	-0.052	7949.000
-3.864	4.139	-13.970	0.057	-0.202	-0.061	7949.000
-7.646	4.256	-26.941	0.055	-0.206	-0.018	7582.000
0.790	2.448	-8.852	-0.007	-0.174	-0.048	7417.000
-2.315	0.752	-5.800	0.045	-0.062	-0.032	7194.000
1.837	2.737	-11.544	0.003	-0.092	-0.076	6879.000
-0.025	-0.023	-10.265	0.004	-0.038	-0.145	6879.000
1.272	1.239	-11.411	-0.009	-0.028	-0.068	6879.000
3.309	2.784	-19.869	0.033	-0.024	0.005	6028.000
2.670	2.196	-10.019	0.022	-0.050	-0.040	5695.000
-5.409	2.835	-3.327	0.007	-0.043	-0.028	5695.000
-3.455	2.522	-9.324	-0.023	-0.166	-0.045	4865.000
0.584	2.056	-15.366	0.055	-0.133	-0.071	4494.000
-6.167	4.359	-11.917	-0.024	-0.168	-0.162	4494.000
-2.902	1.339	-11.786	-0.015	-0.186	-0.122	4494.000
-2.218	1.961	-8.527	-0.019	-0.118	-0.005	2952.000
-1.278	2.607	-15.632	0.019	-0.128	-0.075	2487.000
-0.696	2.806	-12.440	0.039	-0.200	0.036	2487.000
-2.396	4.127	-5.082	0.040	-0.146	-0.063	1744.000
1.957	1.541	-10.378	-0.010	-0.263	-0.196	1419.000
-2.506	2.652	-19.930	0.026	-0.164	0.054	1233.000
-4.717	4.641	-26.932	0.044	-0.266	-0.002	1233.000
-2.507	1.795	-16.562	0.033	-0.158	-0.160	1233.000
-1.714	3.797	-12.018	0.062	-0.230	-0.033	501.000
-7.533	3.285	-19.309	0.051	-0.337	-0.057	292.000
-9.241	-0.325	-17.222	0.048	-0.325	-0.147	191.000
-5.026	6.396	-14.398	0.065	-0.515	-0.038	191.000
-9.297	1.942	-18.661	0.060	-0.421	-0.046	191.000
-11.957	1.687	-19.518	0.081	-0.470	-0.120	2.000
-7.705	3.219	-17.459	0.093	-0.470	-0.061	0.000
-8.002	2.539	-18.017	0.085	-0.403	-0.068	38.000
-5.608	2.151	-19.785	0.077	-0.307	0.002	74.000
5.963	1.627	-19.658	0.092	-0.202	0.043	74.000
11.926	2.753	-23.002	0.143	-0.073	0.005	74.000
10.249	2.159	-23.743	0.094	-0.010	0.048	498.000
12.194	2.777	-25.254	0.092	-0.058	0.061	560.000
13.689	1.828	-26.859	0.115	-0.035	0.056	753.000
14.421	1.905	-27.414	0.128	-0.016	0.063	753.000
14.734	2.017	-28.014	0.122	-0.004	0.069	753.000
16.357	1.748	-28.383	0.117	0.039	0.023	1656.000
17.475	1.691	-28.692	0.120	0.088	0.063	1656.000
17.158	2.104	-30.244	0.137	0.064	0.076	1656.000
18.853	2.150	-30.794	0.129	0.142	0.075	1656.000
17.800	2.312	-31.070	0.160	0.117	0.087	1656.000
20.280	1.629	-31.417	0.139	0.142	0.063	1656.000
17.533	1.371	-32.631	0.153	0.160	0.097	4207.000
18.226	2.728	-31.510	0.157	0.152	0.051	4541.000
16.387	2.475	-29.235	0.152	0.167	0.097	5156.000
15.662	1.601	-29.186	0.149	0.184	0.065	5511.000
18.430	1.989	-28.509	0.121	0.232	0.072	5511.000
17.436	0.969	-28.180	0.114	0.224	0.054	5511.000
20.151	0.936	-26.490	0.132	0.280	0.076	5511.000
18.963	1.032	-28.535	0.146	0.270	0.044	6918.000
16.659	0.819	-27.765	0.141	0.233	0.021	6993.000
16.381	1.282	-25.617	0.115	0.234	0.062	6993.000
13.731	1.694	-26.340	0.107	0.212	0.055	6993.000
14.397	2.638	-26.271	0.125	0.193	0.055	7678.000
11.389	-0.377	-24.814	0.111	0.244	0.040	7823.000
15.474	1.817	-23.902	0.097	0.108	0.068	7885.000
10.984	1.030	-23.632	0.099	0.203	0.019	7885.000
13.206	2.124	-24.421	0.108	0.216	0.039	7885.000
13.639	2.010	-24.539	0.106	0.219	0.027	8000.000
9.551	1.328	-22.249	0.098	0.126	0.037	7975.000
8.462	1.653	-24.455	0.119	0.044	-0.010	7917.000
-1.699	0.776	-20.143	0.127	0.064	-0.063	7864.000
-0.570	3.052	-17.793	0.089	-0.271	-0.083	7810.000
-9.062	2.546	-23.980	0.049	-0.179	-0.013	7605.000
4.222	1.995	-17.032	0.032	-0.021	-0.037	7413.000
-4.381	5.827	-31.026	0.062	-0.086	-0.057	7303.000
-7.689	2.880	-21.843	0.033	-0.169	-0.094	7303.000
-8.785	2.692	-12.687	-0.012	-0.346	-0.109	7303.000
-5.774	2.510	-11.664	0.062	-0.333	0.130	6329.000
-9.928	2.935	-6.395	0.065	-0.296	0.085	6329.000
-8.125	1.857	-8.082	0.029	-0.274	-0.077	6329.000
-8.589	3.217	-16.804	-0.001	-0.379	-0.129	6329.000
-4.331	1.279	-13.641	0.013	-0.180	-0.082	6329.000
-2.898	3.710	-9.656	-0.042	-0.080	-0.012	6329.000
-2.218	2.533	-15.601	0.018	-0.152	-0.101	3918.000
-2.417	4.322	-16.365	-0.020	-0.138	-0.043	3504.000
5.939	3.014	-14.891	0.032	-0.032	-0.049	3070.000
1.074	2.746	-11.862	0.023	-0.123	-0.026	3070.000
-2.435	0.975	-8.161	0.019	-0.065	-0.046	3070.000
-1.194	1.585	-13.267	-0.009	-0.156	-0.074	1809.000
1.584	5.337	-23.425	0.001	-0.157	0.083	1809.000
-0.698	7.108	-32.072	0.033	-0.141	-0.007	1260.000
1.025	4.986	-30.108	0.018	-0.197	-0.157	1260.000
0.319	2.818	-20.437	0.023	-0.209	-0.162	1260.000
-0.888	1.998	-12.196	-0.010	-0.341	-0.057	1260.000
-2.614	3.348	-7.834	0.042	-0.193	-0.038	1260.000
-4.728	1.917	-13.759	0.016	-0.297	-0.125	199.000
-0.043	7.455	-7.248	0.043	-0.337	-0.049	111.000
-9.100	2.442	-20.301	0.051	-0.430	-0.080	66.000
-7.860	1.393	-18.802	0.042	-0.352	-0.091	22.000
-5.644	3.861	-19.984	0.050	-0.380	-0.079	22.000
-7.020	3.081	-20.271	0.046	-0.395	-0.081	0.000
-5.233	3.025	-19.906	0.049	-0.358	-0.096	0.000
-5.634	3.259	-21.437	0.058	-0.388	-0.079	0.000
-6.154	3.257	-23.235	0.062	-0.420	-0.096	0.000
-5.762	3.570	-22.143	0.065	-0.411	-0.086	0.000
-6.224	3.373	-22.645	0.060	-0.420	-0.088	0.000
-1.917	3.158	-23.131	0.063	-0.340	-0.079	0.000
3.605	2.283	-24.642	0.117	-0.203	-0.027	44.000
11.435	2.276	-24.734	0.129	-0.132	0.014	140.000
11.660	3.426	-25.215	0.076	-0.033	0.034	171.000
15.382	1.776	-24.006	0.092	0.024	0.068	411.000
14.148	1.691	-23.555	0.117	0.025	0.030	598.000
12.791	1.244	-24.576	0.118	0.050	0.048	598.000
15.300	1.545	-24.899	0.110	0.004	0.067	598.000
14.089	1.545	-25.440	0.116	0.038	0.047	1300.000
14.916	1.849	-26.081	0.120	-0.019	0.094	1300.000
13.881	1.946	-27.044	0.118	0.025	0.071	1300.000
13.920	1.792	-27.890	0.127	0.019	0.060	2358.000
15.213	1.610	-27.008	0.128	0.065	0.074	2858.000
14.186	1.664	-25.629	0.135	0.077	0.045	2858.000
13.494	1.125	-23.793	0.108	0.122	0.052	3511.000
11.952	0.647	-23.878	0.102	0.070	0.016	4184.000
15.681	1.252	-24.905	0.117	0.202	0.045	4184.000
10.401	2.502	-22.217	0.105	0.088	0.037	5175.000
14.767	1.964	-23.889	0.107	0.172	0.035	5523.000
12.044	2.069	-22.743	0.099	0.172	0.005	5926.000
11.516	1.476	-21.186	0.111	0.151	0.055	6170.000
10.941	1.229	-21.529	0.097	0.113	0.087	6170.000
10.092	1.249	-22.371	0.093	0.142	-0.028	6170.000
10.401	1.661	-22.556	0.118	0.161	0.087	7110.000
9.900	0.850	-20.570	0.090	0.144	0.015	7110.000
12.438	1.300	-21.792	0.087	0.165	0.024	7471.000
12.322	3.000	-21.192	0.093	0.182	0.065	7660.000
12.243	3.326	-23.850	0.101	0.167	0.031	7660.000
13.911	3.925	-20.997	0.105	0.190	-0.002	7660.000
10.232	-0.046	-25.023	0.086	0.153	0.070	7942.000
12.286	1.907	-21.642	0.102	0.173	0.019	7942.000
11.109	1.487	-23.878	0.094	0.188	0.038	8000.000
12.557	1.624	-22.532	0.095	0.182	0.056	7999.000
9.191	1.202	-21.916	0.095	0.142	0.000	7955.000
4.186	0.671	-20.526	0.100	0.049	-0.011	7892.000
2.112	0.931	-18.547	0.108	-0.195	-0.047	7892.000
-9.229	2.228	-16.871	0.062	-0.121	-0.043	7892.000
1.867	2.372	-11.413	0.057	-0.033	-0.020	7477.000
-5.514	5.792	-31.693	0.045	-0.123	-0.091	7263.000
-3.651	1.436	-22.015	0.052	-0.195	-0.079	7091.000
-4.011	1.448	-4.678	0.024	-0.161	0.015	7091.000
1.810	3.187	-3.851	0.029	-0.095	-0.057	7091.000
-2.064	-0.436	-17.903	0.017	-0.109	-0.111	7091.000
2.006	1.320	-16.297	0.004	-0.056	-0.068	5846.000
-1.168	2.198	-8.008	-0.000	-0.062	-0.009	5441.000
-2.559	2.288	-8.019	0.006	-0.090	-0.091	5124.000
-2.337	3.078	-15.115	0.054	-0.298	-0.053	5124.000
-2.166	3.785	-8.906	-0.005	-0.217	0.023	4049.000
-9.139	2.820	-5.510	0.063	-0.137	-0.065	4049.000
-5.117	4.418	-10.636	-0.024	-0.221	-0.094	3217.000
0.053	2.035	-15.427	0.032	-0.245	-0.008	3217.000
1.709	3.549	-12.515	-0.011	-0.191	-0.045	3217.000
-1.042	2.712	-9.807	0.008	-0.094	-0.126	3217.000
-2.851	2.948	-8.550	0.004	-0.072	-0.004	3217.000
-2.371	3.266	-10.767	-0.010	-0.113	-0.017	3217.000
-0.971	1.857	-11.511	-0.040	-0.183	-0.132	1026.000
-0.637	1.542	-12.575	0.011	-0.265	-0.058	773.000
1.735	3.261	-10.561	0.021	-0.266	0.103	773.000
-1.338	3.334	-6.064	0.016	-0.234	0.008	773.000
-6.289	1.954	-7.693	0.024	-0.252	-0.142	284.000
-2.577	6.232	-9.914	0.036	-0.327	-0.064	153.000
-5.890	0.035	-16.709	0.031	-0.227	-0.089	153.000
-7.599	1.603	-16.361	0.040	-0.349	-0.063	153.000
-4.630	3.073	-14.480	0.033	-0.299	-0.066	0.000
-3.387	2.558	-16.628	0.029	-0.265	-0.065	2.000
-0.490	3.106	-17.713	0.050	-0.301	-0.038	21.000
1.439	2.897	-18.677	0.070	-0.151	-0.034	100.000
9.474	2.495	-21.831	0.052	-0.047	0.045	156.000
10.433	3.733	-19.294	0.094	-0.052	0.002	156.000
8.997	0.897	-23.103	0.087	-0.041	0.048	450.000
13.181	2.819	-22.185	0.101	0.001	0.048	628.000
13.186	1.618	-24.422	0.107	-0.019	0.038	628.000
14.297	1.601	-24.829	0.113	0.027	0.060	628.000
14.891	1.642	-26.051	0.118	0.040	0.080	1385.000
15.279	1.839	-26.773	0.107	0.057	0.054	1491.000
14.557	2.395	-26.975	0.118	0.047	0.054	1491.000
15.600	0.999	-27.494	0.119	0.070	0.035	1491.000
14.830	1.207	-28.773	0.136	0.093	0.075	2902.000
18.768	1.677	-30.025	0.137	0.134	0.062	3008.000
15.641	2.114	-30.375	0.152	0.137	0.027	3008.000
19.986	1.936	-31.571	0.146	0.180	0.109	3008.000
16.999	2.041	-31.381	0.156	0.161	0.080	4739.000
18.206	2.072	-30.068	0.138	0.218	0.081	5113.000
17.418	2.553	-30.597	0.154	0.195	0.082	5436.000
17.968	2.412	-32.613	0.157	0.213	0.086	5436.000
19.453	2.381	-31.387	0.154	0.242	0.064	5436.000
17.396	2.102	-31.947	0.157	0.245	0.129	6583.000
17.515	1.396	-29.497	0.134	0.260	0.017	6753.000
17.409	1.418	-29.634	0.140	0.245	0.108	6753.000
19.686	2.022	-31.656	0.151	0.237	0.088	7390.000
17.592	1.284	-31.072	0.135	0.256	0.033	7555.000
15.825	1.865	-27.101	0.121	0.234	0.110	7680.000
13.262	0.189	-24.302	0.109	0.306	0.029	7680.000
15.898	1.170	-23.699	0.088	0.195	0.033	7680.000
14.271	2.985	-23.889	0.099	0.288	0.043	7967.000
13.726	1.031	-23.398	0.086	0.192	0.052	8000.000
9.175	1.429	-18.777	0.089	0.147	0.034	8000.000
2.123	1.409	-18.716	0.081	0.024	0.002	8000.000
-2.812	2.086	-17.940	0.092	-0.197	-0.030	8000.000
-14.155	-0.154	-20.787	0.097	-0.205	-0.091	8000.000
-3.118	3.787	-17.509	0.056	-0.216	-0.051	7651.000
-7.339	1.067	-13.290	0.010	-0.173	-0.046	7445.000
-3.620	3.016	-2.260	0.034	-0.084	0.024	7395.000
-3.110	1.990	-13.831	0.033	-0.120	-0.076	7395.000
-3.008	5.839	-26.827	0.050	-0.151	-0.084	6847.000
-7.112	3.955	-20.568	0.000	-0.048	-0.072	6639.000
-0.859	1.222	-18.950	0.000	-0.148	-0.237	6639.000
-2.046	5.337	-20.512	-0.015	-0.122	-0.107	5832.000
-0.798	4.775	-13.900	0.007	-0.046	-0.003	5832.000
2.159	3.630	-18.235	0.005	0.004	-0.088	5086.000
0.361	2.670	-17.723	0.011	-0.077	-0.044	5086.000
0.259	1.678	-10.444	-0.025	-0.061	-0.038	5086.000
2.664	3.600	-16.403	-0.016	-0.030	-0.112	3492.000
-3.110	2.434	-6.745	-0.027	-0.086	-0.069	3017.000
0.885	2.468	-14.073	0.042	-0.184	0.055	3017.000
-1.887	2.688	-11.027	0.038	-0.211	-0.039	3017.000
-0.534	0.821	-7.074	0.006	-0.132	-0.167	1859.000
-1.707	6.184	-21.856	0.048	-0.048	0.170	1495.000
-2.647	6.837	-26.690	-0.026	-0.118	-0.082	1495.000
2.563	1.716	-18.226	0.007	-0.082	-0.258	1495.000
1.396	1.504	-15.572	-0.021	-0.188	-0.181	1495.000
-7.479	2.631	-9.683	0.003	-0.214	0.004	563.000
-5.960	4.136	-7.809	0.044	-0.292	-0.120	520.000
-5.118	1.153	-15.047	0.041	-0.298	-0.036	207.000
-4.862	1.006	-16.311	0.049	-0.254	-0.067	118.000
-6.802	4.225	-13.254	0.053	-0.377	-0.133	51.000
-6.236	2.393	-17.012	0.041	-0.392	-0.076	20.000
-8.352	2.563	-17.058	0.060	-0.377	-0.086	20.000
-6.572	2.853	-16.497	0.059	-0.395	-0.091	20.000
-7.299	2.604	-18.247	0.064	-0.416	-0.073	1.000
-5.770	2.723	-17.846	0.077	-0.398	-0.054	1.000
-1.023	1.906	-17.785	0.074	-0.366	0.018	1.000
2.172	3.260	-20.042	0.060	-0.036	0.003	208.000
9.934	0.662	-20.954	0.086	-0.094	0.075	278.000
12.778	2.763	-22.125	0.098	-0.066	0.038	472.000
11.162	2.020	-23.717	0.085	-0.046	0.047	472.000
12.605	2.215	-23.717	0.100	-0.040	0.069	472.000
12.493	1.720	-24.125	0.110	-0.020	0.049	1181.000
13.419	1.566	-24.989	0.107	-0.005	0.058	1332.000
15.100	2.242	-25.551	0.107	0.032	0.070	1332.000
14.076	1.911	-25.422	0.111	0.048	0.067	1332.000
13.987	1.634	-26.065	0.111	0.048	0.046	2410.000
14.600	1.235	-27.049	0.122	0.012	0.071	2892.000
14.541	1.916	-27.400	0.132	0.087	0.065	3303.000
13.768	0.620	-25.349	0.116	0.093	0.067	3303.000
15.856	0.962	-25.876	0.119	0.132	0.045	3303.000
13.950	1.625	-29.221	0.150	0.144	0.053	4617.000
16.124	1.071	-28.038	0.135	0.172	0.017	4897.000
16.767	1.634	-29.516	0.144	0.167	0.076	4897.000
17.034	1.649	-29.583	0.148	0.216	0.034	4897.000
20.317	0.922	-28.774	0.139	0.262	0.033	6213.000
19.466	1.513	-29.522	0.152	0.256	0.105	6213.000
19.666	0.766	-28.517	0.137	0.268	0.017	6213.000
15.389	1.736	-31.269	0.164	0.216	0.112	7080.000
15.859	1.775	-30.579	0.150	0.234	0.054	7323.000
16.784	1.556	-30.166	0.138	0.247	0.038	7518.000
14.368	1.059	-28.596	0.131	0.201	0.086	7518.000
18.422	3.509	-25.786	0.115	0.126	0.055	7779.000
11.244	0.810	-24.246	0.105	0.257	0.020	7881.000
13.682	1.977	-21.634	0.093	0.218	0.067	7881.000
12.984	1.037	-23.101	0.092	0.265	0.001	7881.000
12.467	1.211	-21.960	0.091	0.194	0.034	8000.000
10.412	1.805	-19.975	0.082	0.178	0.036	8000.000
9.984	1.383	-19.018	0.075	0.146	0.020	8000.000
9.388	1.141	-17.793	0.075	0.156	0.023	8000.000
4.824	1.535	-17.984	0.077	0.082	-0.014	7960.000
-1.259	0.829	-15.720	0.088	-0.036	-0.054	7889.000
-12.998	-1.682	-16.257	0.063	-0.087	-0.080	7889.000
0.026	4.079	-19.812	0.052	-0.204	-0.070	7889.000
-4.429	2.695	-17.581	0.014	-0.190	0.004	7456.000
-2.395	2.520	-3.292	0.037	-0.150	0.043	7456.000
-2.352	2.473	-7.803	0.016	-0.067	-0.085	7100.000
-1.394	0.289	-14.306	0.028	-0.070	-0.098	6908.000
3.306	0.614	-13.882	-0.031	0.005	-0.030	6908.000
3.826	1.326	-18.073	0.042	0.053	-0.073	6276.000
5.426	1.860	-17.546	0.026	-0.027	-0.086	6276.000
-0.475	1.443	-3.878	0.014	-0.030	-0.145	6276.000
-5.161	1.158	-0.008	0.029	-0.146	-0.024	6276.000
-5.398	4.231	-11.481	0.022	-0.238	0.056	4434.000
-3.404	4.507	-13.411	-0.012	-0.260	-0.086	4129.000
-1.119	2.423	-12.610	0.039	-0.188	-0.054	3720.000
-7.598	3.573	-8.411	-0.006	-0.164	0.007	3029.000
-4.621	3.081	-12.448	0.050	-0.160	-0.089	2652.000
-5.370	2.169	-18.702	0.034	-0.361	-0.019	2652.000
-2.371	2.725	-14.623	0.068	-0.390	0.144	2652.000
-7.011	4.128	-5.822	0.075	-0.268	-0.093	1627.000
-1.122	3.133	-11.400	0.013	-0.315	-0.185	1268.000
-3.195	2.772	-20.557	0.046	-0.322	0.071	1203.000
-6.649	3.978	-25.067	0.069	-0.457	-0.053	1203.000
-5.324	0.803	-12.216	0.039	-0.254	-0.141	1203.000
1.755	2.231	-15.355	0.068	-0.203	0.076	473.000
-8.408	3.550	-15.682	0.047	-0.376	-0.068	352.000
-2.952	1.357	-21.489	0.054	-0.395	-0.049	135.000
-3.751	5.875	-15.291	0.066	-0.486	0.007	84.000
-10.162	2.028	-20.435	0.081	-0.491	-0.092	84.000
-10.902	2.431	-21.224	0.088	-0.523	-0.122	84.000
-9.143	3.707	-20.257	0.083	-0.503	-0.071	0.000
-6.583	2.791	-21.162	0.065	-0.430	-0.098	0.000
-1.651	2.035	-22.407	0.092	-0.297	-0.047	0.000
2.225	1.036	-25.245	0.144	-0.135	-0.007	118.000
19.308	5.500	-26.851	0.077	-0.138	0.020	118.000
12.415	1.615	-28.606	0.113	-0.004	0.053	411.000
16.255	2.114	-27.084	0.131	-0.019	0.067	411.000
17.878	2.244	-29.045	0.131	-0.004	0.052	818.000
16.470	2.143	-28.424	0.129	0.063	0.066	818.000
18.360	2.262	-29.780	0.144	0.064	0.055	1310.000
16.952	1.778	-29.481	0.130	0.094	0.064	1658.000
17.801	1.436	-29.747	0.121	0.093	0.079	1988.000
15.119	1.254	-28.092	0.123	0.062	0.021	2076.000
16.489	1.854	-26.328	0.116	0.072	0.079	2076.000
15.571	1.761	-29.240	0.136	0.070	0.080	2076.000
17.257	2.275	-30.197	0.138	0.098	0.052	2076.000
15.269	1.727	-29.085	0.137	0.077	0.119	3897.000
17.561	2.900	-32.643	0.141	0.139	0.031	4589.000
14.027	1.865	-29.207	0.135	0.077	0.035	4992.000
16.993	1.927	-29.023	0.152	0.202	0.133	4992.000
14.588	2.395	-31.546	0.165	0.134	0.054	4992.000
16.834	1.437	-31.189	0.144	0.193	0.060	6023.000
16.278	1.919	-28.377	0.130	0.245	0.093	6366.000
14.740	1.754	-27.460	0.128	0.203	0.033	6366.000
13.400	1.283	-24.384	0.114	0.181	0.043	6366.000
14.480	2.021	-25.620	0.111	0.195	0.076	7289.000
12.390	1.354	-24.750	0.115	0.212	0.016	7498.000
12.067	1.455	-23.146	0.097	0.169	0.053	7498.000
9.465	0.526	-23.116	0.090	0.188	0.033	7498.000
9.849	1.846	-24.761	0.089	0.179	0.057	7887.000
14.380	3.522	-20.332	0.106	0.274	0.030	7919.000
12.310	0.926	-21.525	0.067	0.176	0.063	7995.000
10.489	2.113	-19.676	0.085	0.148	0.028	7995.000
10.606	1.182	-20.827	0.094	0.189	0.025	8000.000
9.350	0.949	-18.777	0.068	0.102	0.028	8000.000
5.470	1.212	-17.617	0.083	0.077	-0.016	7946.000
-1.917	-0.019	-15.686	0.107	0.027	-0.060	7873.000
-0.191	5.435	-10.492	0.051	-0.165	-0.054	7721.000
-4.011	1.561	-21.478	0.017	0.000	-0.146	7574.000
1.811	4.201	-25.352	0.076	-0.136	0.002	7574.000
-7.499	1.540	-16.246	-0.009	-0.241	-0.075	7574.000
-2.935	2.960	-8.623	0.056	-0.145	-0.037	7022.000
-1.335	3.029	-0.562	0.052	-0.070	-0.013	6847.000
-0.342	2.222	-6.774	-0.022	-0.072	-0.155	6415.000
-0.455	2.224	-13.576	0.030	-0.120	-0.152	6005.000
0.114	2.450	-1.858	0.020	-0.130	-0.050	5615.000
-7.837	1.943	-1.672	0.092	-0.250	0.051	5393.000
-11.855	3.851	-11.671	0.056	-0.344	0.026	5004.000
-7.820	2.201	-17.143	0.076	-0.429	0.061	5004.000
-6.788	3.006	-10.772	0.045	-0.376	0.000	3790.000
-10.127	3.790	-11.940	-0.017	-0.390	-0.088	3482.000
-6.289	2.876	-16.779	0.008	-0.340	-0.138	3482.000
-2.437	-0.132	-13.444	0.002	-0.207	-0.154	2647.000
-0.471	3.458	-17.344	0.004	-0.100	-0.097	2411.000
-2.433	3.397	-23.020	0.026	-0.198	-0.108	2411.000
-10.107	5.054	-21.681	-0.033	-0.325	-0.209	1467.000
-8.374	0.276	-11.272	-0.018	-0.360	-0.123	1283.000
-8.580	1.923	-5.737	-0.001	-0.438	-0.019	1283.000
